number,title,character,line
4,Star Trek IV: The Voyage Home,KIRK,We need breakaway speed!
4,Star Trek IV: The Voyage Home,SULU,"Nine point five, nine point six, nine point seven, nine point eight."
4,Star Trek IV: The Voyage Home,KIRK,"Now, Mister Sulu!"
4,Star Trek IV: The Voyage Home,UHURA,I should never have left him. Mc
4,Star Trek IV: The Voyage Home,COY,"Jim, where are we?"
4,Star Trek IV: The Voyage Home,KIRK,You're talking about the end of everybody on Earth.
4,Star Trek IV: The Voyage Home,KIRK,Mister Sulu? ...Mister Sulu! ...Mister Sulu.
4,Star Trek IV: The Voyage Home,SULU,Aye sir?
4,Star Trek IV: The Voyage Home,KIRK,What is our condition?
4,Star Trek IV: The Voyage Home,SULU,"Sir, ...the braking thrusters have fired."
4,Star Trek IV: The Voyage Home,KIRK,"Picture, please. ...Earth. ...But when? ...Spock?"
4,Star Trek IV: The Voyage Home,SPOCK,"Judging by the pollution content of the atmosphere, I believe we have arrived at the latter half of the twentieth century."
4,Star Trek IV: The Voyage Home,KIRK,"Well done, Spock."
4,Star Trek IV: The Voyage Home,SPOCK,"Admiral, if I may, we're probably already visible to the tracking devices of the time."
4,Star Trek IV: The Voyage Home,KIRK,"Quite right, Mister Spock. Engage cloaking device, Mister Chekov."
4,Star Trek IV: The Voyage Home,SULU,We are crossing the terminator into night.
4,Star Trek IV: The Voyage Home,SPOCK,Homing in on the west coast of North America.
4,Star Trek IV: The Voyage Home,UHURA,"Admiral, I am receiving whale song."
4,Star Trek IV: The Voyage Home,KIRK,Put them on speakers.
4,Star Trek IV: The Voyage Home,UHURA,"Admiral, this is strange. The song is directly ahead. It's coming from San Francisco."
4,Star Trek IV: The Voyage Home,KIRK,From the city? That doesn't make sense.
4,Star Trek IV: The Voyage Home,SCOTT,"Admiral, we have a serious problem. Would you please come down? It's these Klingon crystals, Admiral. The time-travel drained them. They're giving out. De-crystallizing."
4,Star Trek IV: The Voyage Home,KIRK,"Give me a round figure, Mister Scott."
4,Star Trek IV: The Voyage Home,SCOTT,"Oh, twenty-four hours, give or take, staying cloaked. After that, Admiral, we're visible, ...and dead in the water. In any case, we won't have enough to break out of Earth's gravity, to say nothing of getting back home."
4,Star Trek IV: The Voyage Home,KIRK,I can't believe we've come this far only to be stopped by this! Is there no way to re-crystallize dilithium?
4,Star Trek IV: The Voyage Home,SCOTT,"Sorry, sir. We can't even do that in the twenty-third century."
4,Star Trek IV: The Voyage Home,SPOCK,"Admiral, there may be a twentieth century possibility."
4,Star Trek IV: The Voyage Home,KIRK,Explain.
4,Star Trek IV: The Voyage Home,SPOCK,"If memory serves, there was a dubious flirtation with nuclear fission reactors resulting in toxic side effects. By the beginning of the fusion era, these reactors had been replaced, but at this time, we may be able to find some."
4,Star Trek IV: The Voyage Home,KIRK,I thought you said they were toxic.
4,Star Trek IV: The Voyage Home,SPOCK,"We could construct a device to collect their high-energy photons safely. These photons could then be injected into the dilithium chamber, causing crystalline restructure. ...Theoretically."
4,Star Trek IV: The Voyage Home,KIRK,"Where would we find these reactors, ...theoretically?"
4,Star Trek IV: The Voyage Home,SPOCK,Nuclear power was widely used in naval vessels.
4,Star Trek IV: The Voyage Home,SULU,San Francisco. I was born there. Mc
4,Star Trek IV: The Voyage Home,COY,It doesn't look all that different.
4,Star Trek IV: The Voyage Home,KIRK,Set us down in Golden Gate Park.
4,Star Trek IV: The Voyage Home,SULU,Aye sir. Descending.
4,Star Trek IV: The Voyage Home,KIRK,We'll divide into teams. Uhura and Chekov are assigned to the uranium problem.
4,Star Trek IV: The Voyage Home,CHEKOV,Yes sir.
4,Star Trek IV: The Voyage Home,KIRK,"Doctor McCoy, you, Mister Scott and Commander Sulu will convert us a whale tank. Mc"
4,Star Trek IV: The Voyage Home,COY,"Oh, joy."
4,Star Trek IV: The Voyage Home,KIRK,While Captain Spock and I will attempt to trace these whale songs to their source.
4,Star Trek IV: The Voyage Home,UHURA,"I'll have bearing and distance for you, sir."
4,Star Trek IV: The Voyage Home,KIRK,I want you all to be very careful. This is terra incognita. Many of their customs will doubtless take us by surprise. It's a forgone conclusion that none of these people have ever seen an extra-terrestrial before.
4,Star Trek IV: The Voyage Home,KIRK,"This is an extremely primitive and paranoid culture. Mister Chekov will issue a phaser and communicator to each team. We'll maintain radio silence except in emergencies. Those of you in uniform, remove your rank insignia. Any questions? All right, let's do our job and get out of here. Our own world is waiting for us to save it ...if we can. Commence landing procedure."
4,Star Trek IV: The Voyage Home,SULU,Aye sir.
4,Star Trek IV: The Voyage Home,GARBAGE MAN #1,You don't mean to tell me you two were fighting again. I thought you made it up with her last night. Why are you two always fighting?
4,Star Trek IV: The Voyage Home,GARBAGE MAN #2,"I like the way she fights! Anyway I said to her, 'If you think I'm going to spend sixty dollars for a goddam toaster oven, you're out of you're mind'."
4,Star Trek IV: The Voyage Home,GARBAGE MAN #2,What did she say to that?
4,Star Trek IV: The Voyage Home,GARBAGE MAN #1,Well...
4,Star Trek IV: The Voyage Home,GARBAGE MAN #1,What the hell was that?
4,Star Trek IV: The Voyage Home,GARBAGE MAN #2,Did you see that?
4,Star Trek IV: The Voyage Home,GARBAGE MAN #1,"No. And neither did you, so shut up."
4,Star Trek IV: The Voyage Home,KIRK,Bearing to the whales?
4,Star Trek IV: The Voyage Home,UHURA,"Two eight three degrees, ...fifteen point two kilometers."
4,Star Trek IV: The Voyage Home,KIRK,Everyone remember where we parked.
4,Star Trek IV: The Voyage Home,CAR DRIVER,"Why don't you watch were you're going, dumb ass!"
4,Star Trek IV: The Voyage Home,KIRK,Double dumb ass on you! Mc
4,Star Trek IV: The Voyage Home,COY,It's a miracle these people ever got out of the twentieth century.
4,Star Trek IV: The Voyage Home,KIRK,They're still using money. We've got to find some.
4,Star Trek IV: The Voyage Home,KIRK,Spock! The rest of you stay here. ...The rest of you break up. You look like a cadet review.
4,Star Trek IV: The Voyage Home,ANTIQUE STORE OWNER,"Yes, they're eighteenth century American, quite valuable. Are you sure you want to part with them?"
4,Star Trek IV: The Voyage Home,KIRK,How much will you give me for them?
4,Star Trek IV: The Voyage Home,SPOCK,"Excuse me, weren't those a birthday present from Doctor McCoy?"
4,Star Trek IV: The Voyage Home,KIRK,"And they will be again, that's the beauty of it. How much?"
4,Star Trek IV: The Voyage Home,ANTIQUE STORE OWNER,"Well, they'd be worth more if the lenses were intact. I'll give you one hundred dollars."
4,Star Trek IV: The Voyage Home,KIRK,Is that a lot?
4,Star Trek IV: The Voyage Home,KIRK,"That's all there is. Don't splurge. All set? Good hunting. ...Well, Spock, here we are, thanks to your restored memory and a little bit of good luck, we're walking the streets of San Francisco looking for a couple of humpback whales. How do you propose to solve this minor problem?"
4,Star Trek IV: The Voyage Home,SPOCK,Simple logic will suffice. I believe I shall begin by making use of this map. I have the distance and bearing which were provided by Commander Uhura. If we juxtapose our coordinates we should be able to find our destination. It lies at two eight three point seven degrees...
4,Star Trek IV: The Voyage Home,KIRK,I think we'll find what we're looking for at the Cetacean Institute in Sausalito. A pair of humpbacks named George and Gracie.
4,Star Trek IV: The Voyage Home,SPOCK,How do you know this?
4,Star Trek IV: The Voyage Home,KIRK,Simple logic.
4,Star Trek IV: The Voyage Home,SPOCK,"What does it mean, 'Exact change'?"
4,Star Trek IV: The Voyage Home,COY,Would you mind telling me how we plan to convert this tank?
4,Star Trek IV: The Voyage Home,SCOTT,"Ordinarily, I could do it with a piece of transparent aluminum."
4,Star Trek IV: The Voyage Home,SULU,I'm afraid you're a number of years too early for that.
4,Star Trek IV: The Voyage Home,SCOTT,I know. We've got to find the twentieth century equivalent. Mc
4,Star Trek IV: The Voyage Home,COY,But where?
4,Star Trek IV: The Voyage Home,UHURA,Did you find it?
4,Star Trek IV: The Voyage Home,CHEKOV,"Yes, under 'U.S. Government.' Now we need directions. ...Excuse me, sir. Can you direct me to the Navy base in Alameda? It's where they keep the nuclear wessels. ...Nuc-le-ar wes-sels."
4,Star Trek IV: The Voyage Home,UHURA,Excuse us!
4,Star Trek IV: The Voyage Home,CHEKOV,Excuse me. We are looking for nuclear wessels.
4,Star Trek IV: The Voyage Home,UHURA,Can you tell me where the naval base is in Alameda?
4,Star Trek IV: The Voyage Home,CHEKOV,Hello! We are looking for the nuclear wessels in Alameda. Could you tell me where...
4,Star Trek IV: The Voyage Home,UHURA,Can you help us?
4,Star Trek IV: The Voyage Home,CHEKOV,We are looking for the naval base in Alameda. Could you tell me where the nuclear wessels are? PASSER-
4,Star Trek IV: The Voyage Home,BY,"Oh, I don't know if I know the answer to that. I think it's across the bay in Alameda."
4,Star Trek IV: The Voyage Home,CHEKOV,That's what I said. Alameda.
4,Star Trek IV: The Voyage Home,UHURA,Alameda.
4,Star Trek IV: The Voyage Home,CHEKOV,I know that!
4,Star Trek IV: The Voyage Home,UHURA,But where is Alameda?
4,Star Trek IV: The Voyage Home,KIRK,Excuse me! ...Excuse me! Would you mind stopping that noise?
4,Star Trek IV: The Voyage Home,KIRK,Excuse me! Would you mind stopping that damn noise?
4,Star Trek IV: The Voyage Home,SPOCK,"Admiral, may I ask you a question?"
4,Star Trek IV: The Voyage Home,KIRK,"Spock, don't call me Admiral. ...You used to call me Jim. Don't you remember? Jim. ...What's your question?"
4,Star Trek IV: The Voyage Home,SPOCK,"Your use of language has altered since our arrival. It is currently laced with, ...shall I say, ...more colorful metaphors. 'Double dumb ass on you' ...and so forth."
4,Star Trek IV: The Voyage Home,KIRK,You mean profanity. That's simply the way they talk here. Nobody pays any attention to you if you don't swear every other word. You'll find it in all the literature of the period.
4,Star Trek IV: The Voyage Home,SPOCK,For example?
4,Star Trek IV: The Voyage Home,KIRK,"Oh, the collective works of Jacqueline Susann. The novels of Harold Robbins."
4,Star Trek IV: The Voyage Home,SPOCK,Ah! ...'The giants'.
4,Star Trek IV: The Voyage Home,TANNOY VOICE,The next showing of 'The Wonderful World of Whales' will begin in five minutes in the marine theater.
4,Star Trek IV: The Voyage Home,GILLIAN,"Here I go. ...Good morning. I'm your guide this morning, my name is Doctor Gillian Taylor, but you can call me Gillian. I'm Assistant Director of the Maritime Cetacean Institute. So please follow me and just give a yell if you can't hear me, okay? ...The Cetacean Institute is the only museum in the world exclusively devoted to whales. As you can see we have a great deal to offer, but that is small compared to what we know, ...or rather what we don't know, about whales. The first commonly held misconception is that whales are fish. They're not, they're mammals just like you and me. Warm-blooded, needing air to breathe and producing milk to nurse their young."
4,Star Trek IV: The Voyage Home,MAN,Do whales attack people ...like in 'Moby Dick'?
4,Star Trek IV: The Voyage Home,GILLIAN,"No. ...No, most whales don't even have teeth. They have a soft gum-like tissue that strains vast amounts of tiny shrimp for food and that is the limit of their hostility. Unfortunately, their principle enemy is far, far more aggressive."
4,Star Trek IV: The Voyage Home,KIRK,You mean man.
4,Star Trek IV: The Voyage Home,GILLIAN,"To put it mildly. Since the dawn of time, men have harvested whales for a variety of purposes, most of which can be achieved synthetically at this point. One hundred years ago, using hand-thrown harpoons, man did plenty of damage, ...but that is nothing compared to what he has achieved in this century. ...This is mankind's legacy, whales hunted to the brink of extinction. Virtually gone is the blue whale, the largest creature ever to inhabit the Earth. Despite all attempts at banning whaling, there are still countries and pirates currently engaged in the slaughter of these inoffensive creatures. Where the humpback whale once numbered in the hundreds of thousands, today there are less than ten thousand specimens alive and those that are taken are no longer fully grown. In addition, many of the females are killed, while still bearing unborn calves."
4,Star Trek IV: The Voyage Home,SPOCK,To hunt a species to extinction is not logical.
4,Star Trek IV: The Voyage Home,GILLIAN,"Whoever said the human race was logical? ...Now if you'll follow me, please, I'll introduce you to the Institute's pride and joy."
4,Star Trek IV: The Voyage Home,GILLIAN,"This is the largest seawater tank in the world. It contains the only two humpback whales in captivity. ...They are mature humpbacks, weighing forty-five thousand pounds each. They wandered into San Francisco Bay as calves and were brought here. We call them George and Gracie."
4,Star Trek IV: The Voyage Home,KIRK,"It's perfect, Spock. A male and a female in a contained space. We beam them up together and consider ourselves lucky."
4,Star Trek IV: The Voyage Home,GILLIAN,"Beautiful, aren't they? And extremely intelligent. ...Now if you'll follow me please."
4,Star Trek IV: The Voyage Home,GILLIAN,Despite all the things that they are teaching us we have to return George and Gracie to the open sea.
4,Star Trek IV: The Voyage Home,KIRK,Why's that?
4,Star Trek IV: The Voyage Home,GILLIAN,"Well, for one thing, we simply don't have enough money to keep feeding them two of tons of shrimp a day!"
4,Star Trek IV: The Voyage Home,KIRK,How soon?
4,Star Trek IV: The Voyage Home,GILLIAN,"Soon. ...It's too bad because they're really quite friendly, as you can see. I've grown quite attached to them. ...And now, here's a much better way to see George and Gracie ...underwater."
4,Star Trek IV: The Voyage Home,GILLIAN,"What you're hearing is recorded whale song. It is sung by the male. He'll sing anywhere from six to as long as thirty minutes, and then, start again. In the ocean, the other whales will pick up the song, and pass it on."
4,Star Trek IV: The Voyage Home,GILLIAN,"The songs change every year, but we still don't know what purpose they serve. Are they some kind of navigational signal? Could they be part of the mating ritual? Or is it pure communication beyond our comprehension? Frankly we just don't know"
4,Star Trek IV: The Voyage Home,OLDER WOMAN,Maybe he's singing to that man.
4,Star Trek IV: The Voyage Home,GILLIAN,What the hell! ...Excuse me! Wait right here!
4,Star Trek IV: The Voyage Home,GILLIAN,"Excuse me, please! ...Who the hell are you? What were you doing in there?"
4,Star Trek IV: The Voyage Home,KIRK,"Yes, speak up!"
4,Star Trek IV: The Voyage Home,SPOCK,Attempting the hell to communicate.
4,Star Trek IV: The Voyage Home,GILLIAN,Communicate? Communicate what? You have no right to be here!
4,Star Trek IV: The Voyage Home,KIRK,You heard the lady!
4,Star Trek IV: The Voyage Home,SPOCK,"Admiral, if we were to assume these whales are ours to do with as we please, we would be as guilty as those who caused their extinction."
4,Star Trek IV: The Voyage Home,GILLIAN,"Okay. I don't know what this is all about, but I want you guys out of here right now or I call the cops."
4,Star Trek IV: The Voyage Home,KIRK,I assure you that won't be necessary. We were only trying to help.
4,Star Trek IV: The Voyage Home,GILLIAN,"The hell you were, buster. Your friend was messing up my whales."
4,Star Trek IV: The Voyage Home,SPOCK,They like you very much. But they are not the hell your whales.
4,Star Trek IV: The Voyage Home,GILLIAN,I ...I suppose they told you that? Huh!
4,Star Trek IV: The Voyage Home,SPOCK,The hell they did.
4,Star Trek IV: The Voyage Home,GILLIAN,Right!
4,Star Trek IV: The Voyage Home,KIRK,Spock.
4,Star Trek IV: The Voyage Home,SPOCK,Yes?
4,Star Trek IV: The Voyage Home,KIRK,About those colorful metaphors we diskussed. I don't think you should try to use them any more.
4,Star Trek IV: The Voyage Home,SPOCK,Why not?
4,Star Trek IV: The Voyage Home,KIRK,"Well, for one thing, you haven't quite got the knack of it."
4,Star Trek IV: The Voyage Home,SPOCK,I see.
4,Star Trek IV: The Voyage Home,KIRK,"And another thing, it is not always necessary to tell the truth."
4,Star Trek IV: The Voyage Home,SPOCK,I cannot tell a lie.
4,Star Trek IV: The Voyage Home,KIRK,"I don't mean lie, ...but you could exaggerate."
4,Star Trek IV: The Voyage Home,SPOCK,Exaggerate.
4,Star Trek IV: The Voyage Home,KIRK,Exaggerate! You've done it before. Can't you remember?
4,Star Trek IV: The Voyage Home,SPOCK,The hell I can't
4,Star Trek IV: The Voyage Home,KIRK,What else did you learn from your mind-meld?
4,Star Trek IV: The Voyage Home,SPOCK,They're unhappy about the way their species has been treated by man.
4,Star Trek IV: The Voyage Home,KIRK,They have a right to be. Are they going to help us?
4,Star Trek IV: The Voyage Home,SPOCK,I believe I was successful in communicating our intentions.
4,Star Trek IV: The Voyage Home,KIRK,I see.
4,Star Trek IV: The Voyage Home,GILLIAN,It's all right. Yes. I know. It's okay. They didn't mean any harm.
4,Star Trek IV: The Voyage Home,BOB,Heard there was some excitement.
4,Star Trek IV: The Voyage Home,GILLIAN,"Oh, just a couple of kooks."
4,Star Trek IV: The Voyage Home,BOB,How you doing?
4,Star Trek IV: The Voyage Home,GILLIAN,I'm fine.
4,Star Trek IV: The Voyage Home,BOB,"Don't tell me your fish stories, kiddo. I've known you too long."
4,Star Trek IV: The Voyage Home,GILLIAN,"Bob, ...it's tearing me apart. Okay?"
4,Star Trek IV: The Voyage Home,BOB,"I know. I feel the same thing, but we're between a rock and a hard place. If we can't keep them here without risking their lives. We can't let them go without a taking the same chance."
4,Star Trek IV: The Voyage Home,GILLIAN,"I know, I know."
4,Star Trek IV: The Voyage Home,BOB,And besides we're not talking about human beings here. It's never been proven their intelligence is anyw...
4,Star Trek IV: The Voyage Home,GILLIAN,"Oh, come on Bob. I don't know about you, but my compassion for someone is not limited to my estimate of their intelligence."
4,Star Trek IV: The Voyage Home,CHEKOV,"Team leader, this is team two. Come in, please."
4,Star Trek IV: The Voyage Home,UHURA,I have the coordinates of the reactor.
4,Star Trek IV: The Voyage Home,KIRK,Kirk here.
4,Star Trek IV: The Voyage Home,CHEKOV,"Admiral, we have found the nuclear wessel."
4,Star Trek IV: The Voyage Home,KIRK,"Well done, you two!"
4,Star Trek IV: The Voyage Home,CHEKOV,"And Admiral, ... it is the Enterprise!"
4,Star Trek IV: The Voyage Home,KIRK,Understood. What's your plan?
4,Star Trek IV: The Voyage Home,CHEKOV,"We will beam in tonight, collect the photons and beam out. No one will ever know we were there."
4,Star Trek IV: The Voyage Home,KIRK,"Understood and approved. Keep me informed. Kirk out. ...There she is, from the Institute. If we play our cards right, we may be able to find out when those whales are leaving."
4,Star Trek IV: The Voyage Home,SPOCK,How will playing cards help?
4,Star Trek IV: The Voyage Home,GILLIAN,"Well, if it isn't Robin Hood and Friar Tuck."
4,Star Trek IV: The Voyage Home,GILLIAN,Where're you fellahs heading?
4,Star Trek IV: The Voyage Home,KIRK,Back to San Francisco.
4,Star Trek IV: The Voyage Home,GILLIAN,"Came all the way down here to jump in and swim with the kiddies, huh?"
4,Star Trek IV: The Voyage Home,KIRK,There's very little point in my trying to explain.
4,Star Trek IV: The Voyage Home,GILLIAN,"Yeah, I'll buy that. What about him?"
4,Star Trek IV: The Voyage Home,KIRK,Him? He's harmless. Back in the sixties he was part of the Free Speech movement at Berkeley. I think he had a little too much LDS.
4,Star Trek IV: The Voyage Home,GILLIAN,"LDS? ...Come on then, lemme give you a lift. I have a notorious weakness for hard luck cases, that's why I work with whales."
4,Star Trek IV: The Voyage Home,KIRK,We don't want to be any trouble.
4,Star Trek IV: The Voyage Home,GILLIAN,You've already been that. C'mon.
4,Star Trek IV: The Voyage Home,KIRK,"Well, thank you very much."
4,Star Trek IV: The Voyage Home,GILLIAN,Don't mention it. And don't try anything either. I got a tire iron right where I can get at it.
4,Star Trek IV: The Voyage Home,GILLIAN,"So, ...you were at ...Berkeley?"
4,Star Trek IV: The Voyage Home,SPOCK,I was not.
4,Star Trek IV: The Voyage Home,KIRK,"Memory problems, too."
4,Star Trek IV: The Voyage Home,GILLIAN,What about you? Where are you from?
4,Star Trek IV: The Voyage Home,KIRK,Iowa.
4,Star Trek IV: The Voyage Home,GILLIAN,"Oh, a landlubber. Come on, what the hell were you guys really trying to do back there? It wasn't some kinda macho thing, was it? Because if that's all, I'll be real disappointed. I really hate that macho stuff."
4,Star Trek IV: The Voyage Home,KIRK,Can I ask you a question?
4,Star Trek IV: The Voyage Home,GILLIAN,Go ahead.
4,Star Trek IV: The Voyage Home,KIRK,What's going to happen when you release the whales?
4,Star Trek IV: The Voyage Home,GILLIAN,They're gonna have to take their chances.
4,Star Trek IV: The Voyage Home,KIRK,"What does that mean, exactly? Take their chances."
4,Star Trek IV: The Voyage Home,GILLIAN,It means that they will be at risk from whale hunters ...same as the rest of the humpbacks. ...What did you mean when you said all that stuff back at the Institute about extinction?
4,Star Trek IV: The Voyage Home,SPOCK,I meant...
4,Star Trek IV: The Voyage Home,KIRK,"He meant what you said on the tour, that if things keep going the way they are, humpbacks will disappear forever."
4,Star Trek IV: The Voyage Home,GILLIAN,"That's not what he said, farm boy. 'Admiral, if we were to assume those whales are ours to do with as we please, we would be as guilty as those who caused' ...past tense... 'their extinction.' ...I have a photographic memory. I see words."
4,Star Trek IV: The Voyage Home,SPOCK,Are you sure it isn't time for a colorful metaphor?
4,Star Trek IV: The Voyage Home,GILLIAN,"You're not one of those guys from the military, are you? Trying to teach whales to retrieve torpedoes, or some dipshit stuff like that?"
4,Star Trek IV: The Voyage Home,KIRK,"No, ma'am. No dipshit."
4,Star Trek IV: The Voyage Home,GILLIAN,"Well, good, that's one thing. I'da let you off right here."
4,Star Trek IV: The Voyage Home,SPOCK,Gracie is pregnant.
4,Star Trek IV: The Voyage Home,GILLIAN,All right. Who are you? And don't jerk me around any more. I want to know how you know that.
4,Star Trek IV: The Voyage Home,KIRK,"We can't tell you that. ...Please, let me finish. I can tell you that we're not in the military and that we intend no harm towards the whales."
4,Star Trek IV: The Voyage Home,GILLIAN,Then what...
4,Star Trek IV: The Voyage Home,KIRK,"In fact, we may be able to help you in ways that, frankly, you couldn't possibly imagine."
4,Star Trek IV: The Voyage Home,GILLIAN,"Or believe, I'll bet."
4,Star Trek IV: The Voyage Home,KIRK,Very likely. ...You're not exactly catching us at our best.
4,Star Trek IV: The Voyage Home,SPOCK,That much is certain.
4,Star Trek IV: The Voyage Home,KIRK,I have got a hunch we'd all be a lot happier diskussing this over dinner. What do you say?
4,Star Trek IV: The Voyage Home,GILLIAN,You guys like Italian? SPOCK/
4,Star Trek IV: The Voyage Home,KIRK,No. Yes. No. Yes.
4,Star Trek IV: The Voyage Home,KIRK,"Yes, I love Italian and so do you."
4,Star Trek IV: The Voyage Home,SPOCK,Yes.
4,Star Trek IV: The Voyage Home,NICHOLS,"Professor Scott, I'm Doctor Nichols, plant manager. I'm terribly sorry but there's been an awful mix-up Would you believe I was never told about your visit? Mc"
4,Star Trek IV: The Voyage Home,COY,"I tried to clear things up, Professor Scott. I explained you'd come all the way her from Edinburgh on appointment to study methods of manufacturing by Plexicorp, but they don't seem to know anything about it."
4,Star Trek IV: The Voyage Home,SCOTT,Don't know anything about it? I find it hard to believe that I've come millions of miles. Mc
4,Star Trek IV: The Voyage Home,COY,Thousands! Thousands!
4,Star Trek IV: The Voyage Home,SCOTT,"Thousands of miles on an invited tour of inspection, only to be..."
4,Star Trek IV: The Voyage Home,NICHOLS,"Professor Scott, if you'll just..."
4,Star Trek IV: The Voyage Home,SCOTT,I demand to see the owners! I demand... Mc
4,Star Trek IV: The Voyage Home,COY,"Professor Scott, just take it easy! Doctor Nichols has offered to take us around the plant personally."
4,Star Trek IV: The Voyage Home,SCOTT,He has?
4,Star Trek IV: The Voyage Home,NICHOLS,With pleasure.
4,Star Trek IV: The Voyage Home,SCOTT,"Well, that's different."
4,Star Trek IV: The Voyage Home,NICHOLS,Gregory!
4,Star Trek IV: The Voyage Home,NICHOLS,Professor...
4,Star Trek IV: The Voyage Home,SCOTT,May my assistant join us?
4,Star Trek IV: The Voyage Home,NICHOLS,Of course. Mc
4,Star Trek IV: The Voyage Home,COY,Don't bury yourself in the part.
4,Star Trek IV: The Voyage Home,PILOT,Hi!
4,Star Trek IV: The Voyage Home,SULU,"Hi! A good-looking ship. Huey two oh four, isn't it?"
4,Star Trek IV: The Voyage Home,PILOT,Right on. Do you fly?
4,Star Trek IV: The Voyage Home,SULU,"Oh, here and there. ...I flew something similar back in my Academy days."
4,Star Trek IV: The Voyage Home,PILOT,"All right, then this must be old stuff to you?"
4,Star Trek IV: The Voyage Home,SULU,"Old, yes. But interesting. ...Do you mind if I ask a few questions?"
4,Star Trek IV: The Voyage Home,PILOT,Sure!
4,Star Trek IV: The Voyage Home,SCOTT,"Well, this a fine place you have here, Doctor Nichols."
4,Star Trek IV: The Voyage Home,NICHOLS,"Thank you. I must say, Professor, your knowledge of engineering is most impressive. Mc"
4,Star Trek IV: The Voyage Home,COY,"Back home, we call him the miracle worker."
4,Star Trek IV: The Voyage Home,NICHOLS,"Indeed. ...May I offer you something, gentlemen?"
4,Star Trek IV: The Voyage Home,SCOTT,"Doctor Nichols, I may be able to offer something to you."
4,Star Trek IV: The Voyage Home,NICHOLS,Yes?
4,Star Trek IV: The Voyage Home,SCOTT,I notice you're still working with polymers.
4,Star Trek IV: The Voyage Home,NICHOLS,Still? What else would I be working with?
4,Star Trek IV: The Voyage Home,SCOTT,"Ah, what else indeed? I'll put it another way. How thick would a piece of your plexiglass need to be, at sixty feet by ten feet to withstand the pressure of eighteen thousand cubic feet of water?"
4,Star Trek IV: The Voyage Home,NICHOLS,"That's easy, six inches. We carry stuff that big in stock."
4,Star Trek IV: The Voyage Home,SCOTT,"Aye, I've noticed. Now suppose, ...just suppose, ...I was to show you a way to manufacture a wall that would do the same job but be only one inch thick. Would that be worth something to you, eh?"
4,Star Trek IV: The Voyage Home,NICHOLS,You're joking? Mc
4,Star Trek IV: The Voyage Home,COY,Perhaps the professor could use your computer.
4,Star Trek IV: The Voyage Home,NICHOLS,Please.
4,Star Trek IV: The Voyage Home,SCOTT,Computer... Computer!
4,Star Trek IV: The Voyage Home,SCOTT,Ah! Hello computer?
4,Star Trek IV: The Voyage Home,NICHOLS,Just use the keyboard.
4,Star Trek IV: The Voyage Home,SCOTT,The keyboard. ...How quaint.
4,Star Trek IV: The Voyage Home,NICHOLS,Transparent aluminum?
4,Star Trek IV: The Voyage Home,SCOTT,"That's the ticket, laddie."
4,Star Trek IV: The Voyage Home,NICHOLS,It would take years just to figure out the dynamics of this matrix. Mc
4,Star Trek IV: The Voyage Home,COY,"Yes, but you'd be rich beyond the dreams of avarice."
4,Star Trek IV: The Voyage Home,SCOTT,"So, is it worth something to you? Or should I just punch up 'clear'."
4,Star Trek IV: The Voyage Home,NICHOLS,No! No! ...Not now Madeline! ...What exactly did you have in mind? Mc
4,Star Trek IV: The Voyage Home,COY,"Well, a moment alone, please. ...Do you realize of course, if we give him the formula, we're altering the future."
4,Star Trek IV: The Voyage Home,SCOTT,Why? How do we know he didn't invent the thing! Mc
4,Star Trek IV: The Voyage Home,COY,Yeah!
4,Star Trek IV: The Voyage Home,GILLIAN,Sure you won't change your mind?
4,Star Trek IV: The Voyage Home,SPOCK,Is there something wrong with the one I have?
4,Star Trek IV: The Voyage Home,KIRK,"Just a little joke. Goodbye, old friend."
4,Star Trek IV: The Voyage Home,GILLIAN,Wait a minute! How did you know Gracie's pregnant? Nobody knows that.
4,Star Trek IV: The Voyage Home,SPOCK,Gracie does. ...I'll be right here.
4,Star Trek IV: The Voyage Home,GILLIAN,Is he just going to hang around the bushes while we eat?
4,Star Trek IV: The Voyage Home,KIRK,It's his way.
4,Star Trek IV: The Voyage Home,GILLIAN,Do you trust me?
4,Star Trek IV: The Voyage Home,KIRK,Implicitly.
4,Star Trek IV: The Voyage Home,GILLIAN,"Good. Large mushroom, pepperoni with extra onions and a Michelob, please."
4,Star Trek IV: The Voyage Home,WAITER,"Great choice, ...and you, sir?"
4,Star Trek IV: The Voyage Home,KIRK,"Make that two. ...Well, how does a nice girl like you get to be a cetacean biologist?"
4,Star Trek IV: The Voyage Home,GILLIAN,"Just lucky, I guess."
4,Star Trek IV: The Voyage Home,KIRK,You're upset about losing the whales aren't you?
4,Star Trek IV: The Voyage Home,GILLIAN,You're very perceptive.
4,Star Trek IV: The Voyage Home,KIRK,"How will that be done, exactly?"
4,Star Trek IV: The Voyage Home,GILLIAN,They'll be flown in a special seven four seven to Alaska and released there.
4,Star Trek IV: The Voyage Home,KIRK,"Flown, ...and that's the last you'll see of them?"
4,Star Trek IV: The Voyage Home,GILLIAN,"See, yes. But we'll tag them with radio transmitters on a special frequency so we can keep tabs on them."
4,Star Trek IV: The Voyage Home,KIRK,"You know, ...I could take those whales somewhere, ...where they'd never be hunted."
4,Star Trek IV: The Voyage Home,GILLIAN,You? You can't even get from Sausalito to San Francisco without a lift.
4,Star Trek IV: The Voyage Home,KIRK,"If you have such a low opinion of my abilities, how come we're having dinner?"
