number,title,character,line
1,Star Trek: The Motion Picture,KIRK,"Two and a half years as Chief of Starfleet Operations may have made me a stale but I wouldn't exactly consider myself untried. They gave her back to me, Scotty."
1,Star Trek: The Motion Picture,SCOTT,"Gave her back, sir? I doubt it was that easy with Nogura."
1,Star Trek: The Motion Picture,KIRK,You're right
1,Star Trek: The Motion Picture,SCOTT,"Well, any man who could manage such a feat, I wouldna dare disappoint. She'll launch on time, sir, ...and she'll be ready."
1,Star Trek: The Motion Picture,KIRK,"Thank you, Mister Scott."
1,Star Trek: The Motion Picture,SCOTT,Aye sir.
1,Star Trek: The Motion Picture,TANNOY VOICE,Cargo bay to launch crew. Travel pod is now available at dock six.
1,Star Trek: The Motion Picture,KIRK,"Permission to come aboard, sir?"
1,Star Trek: The Motion Picture,ENSIGN,"Granted, sir. Welcome aboard, Admiral. ...Commander Scott, you're needed in engineering immediately."
1,Star Trek: The Motion Picture,SCOTT,"Sir, you'll excuse me?"
1,Star Trek: The Motion Picture,TANNOY VOICE,Flight deck. Prepare for incoming shuttlecraft.
1,Star Trek: The Motion Picture,ENSIGN,"Sir, if you'll follow me, I'll..."
1,Star Trek: The Motion Picture,KIRK,"I think I can find my way, Ensign."
1,Star Trek: The Motion Picture,ENSIGN,Aye sir.
1,Star Trek: The Motion Picture,KIRK,Bridge.
1,Star Trek: The Motion Picture,FEMALE CREWMEMBER'S VOICE,What's the problem? I thought you had that circuit patched an hour ago.
1,Star Trek: The Motion Picture,MALE CREWMEMBER'S VOICE,We did. And we had to diskonnect it.
1,Star Trek: The Motion Picture,UHURA,"I'll get somebody down there just as soon as I can. ...Captain! Starfleet just signaled your transfer-of-command orders, sir."
1,Star Trek: The Motion Picture,SULU,Captain!
1,Star Trek: The Motion Picture,KIRK,I appreciate your welcome. I wish the circumstances were less critical. Epsilon Nine is monitoring the intruder. Keep a channel open.
1,Star Trek: The Motion Picture,UHURA,Aye sir.
1,Star Trek: The Motion Picture,KIRK,Where's Captain Decker?
1,Star Trek: The Motion Picture,SULU,"He's in engineering, sir. ...He ...doesn't know."
1,Star Trek: The Motion Picture,KIRK,Mister Chekov!
1,Star Trek: The Motion Picture,CHEKOV,Aye sir.
1,Star Trek: The Motion Picture,KIRK,Assemble the crew on the Recreation Deck at oh four hundred hours. I want to show them what we're facing.
1,Star Trek: The Motion Picture,SULU,He wanted her back. He got her!
1,Star Trek: The Motion Picture,ALIEN ENSIGN,And Captain Decker? He's been with the ship every minute of her refitting.
1,Star Trek: The Motion Picture,UHURA,"Ensign, the possibilities of our returning from this mission in one piece may have just doubled."
1,Star Trek: The Motion Picture,VOICES,Check. Cleary on number six. Space matrix restoration coils. Dilithium crystals. I knew it. The transporter sensor was not activated. Faulty modules.
1,Star Trek: The Motion Picture,SCOTT,Cleary! Put a new backup sensor into the unit.
1,Star Trek: The Motion Picture,CLEARY,Aye sir.
1,Star Trek: The Motion Picture,DECKER,"Admiral Kirk! ...We're getting a top brass send off? Don't worry, she'll launch on schedule if we have to tow her out with our bare hands. Right, Scotty?"
1,Star Trek: The Motion Picture,SCOTT,"Aye, yes, that we will, sir."
1,Star Trek: The Motion Picture,KIRK,Let's talk.
1,Star Trek: The Motion Picture,DECKER,Sure. Let me now when the backup's ready.
1,Star Trek: The Motion Picture,SCOTT,Aye sir.
1,Star Trek: The Motion Picture,DECKER,"With all due respect, sir, I hope this isn't some kind of Starfleet pep talk, I'm really too busy."
1,Star Trek: The Motion Picture,KIRK,"I'm taking over the center seat, Will."
1,Star Trek: The Motion Picture,DECKER,You're what?
1,Star Trek: The Motion Picture,KIRK,I'm replacing you as Captain of the Enterprise. You'll stay on as Executive Officer. Temporary grade reduction to Commander.
1,Star Trek: The Motion Picture,DECKER,"You personally, are assuming command?"
1,Star Trek: The Motion Picture,KIRK,Yeah.
1,Star Trek: The Motion Picture,DECKER,May I ask? Why?
1,Star Trek: The Motion Picture,KIRK,"My experience, five years out there dealing with unknowns like this, my familiarity with the Enterprise, this crew."
1,Star Trek: The Motion Picture,DECKER,"Admiral, this is an almost totally new Enterprise. You don't know her a tenth as well as I do."
1,Star Trek: The Motion Picture,KIRK,"That's why you're staying aboard. I'm sorry,"
1,Star Trek: The Motion Picture,DECKER,"No, Admiral. I don't think you are, not one damn bit. I remember when you recommended me for this command. You told me how envious you were, and how much you hoped you'd find a way to get a starship command again. Well, it looks like you found a way."
1,Star Trek: The Motion Picture,KIRK,"Report to the bridge, Commander. Immediately."
1,Star Trek: The Motion Picture,DECKER,Aye sir.
1,Star Trek: The Motion Picture,CLEARY,"Transporter room, come in! Urgent! Redline on the transporters, Mister Scott!"
1,Star Trek: The Motion Picture,SCOTT,"Transporter room, do not engage! Do not..."
1,Star Trek: The Motion Picture,CLEARY,It's too late. They're beaming now!
1,Star Trek: The Motion Picture,RAND,Do you read me Starfleet? Override us. Pull them back!
1,Star Trek: The Motion Picture,KIRK,"Give it to me. Starfleet, boost your matter gain, we need more signal! ...More signal!"
1,Star Trek: The Motion Picture,SCOTT,We're losing their pattern.
1,Star Trek: The Motion Picture,RAND,"Oh, no! They're forming!"
1,Star Trek: The Motion Picture,KIRK,"Starfleet, do you have them?"
1,Star Trek: The Motion Picture,STARFLEET VOICE,"Enterprise, ...what we got back didn't live long, ...fortunately."
1,Star Trek: The Motion Picture,KIRK,"Starfleet, ...Kirk. Please ...express my condolences to their families. Commander Sonak's can be reached through the Vulcan Embassy. There was nothing you could have done, Rand. It wasn't your fault."
1,Star Trek: The Motion Picture,KIRK,Yeoman! Turboshaft eight?
1,Star Trek: The Motion Picture,YEOMAN,"Back that way, sir."
1,Star Trek: The Motion Picture,KIRK,"We have to replace Commander Sonak. I'd still like a Vulcan there, if possible."
1,Star Trek: The Motion Picture,DECKER,"None available, Captain. There's no one available. In fact there's no one who's fully rated on this design."
1,Star Trek: The Motion Picture,KIRK,"You are, Mister Decker. I'm afraid you're gonna have to double as science officer."
1,Star Trek: The Motion Picture,KIRK,"That's all we know about it, except that it's now fifty-three point four hours away from Earth. Enterprise is the only Federation starship that stands in its way. Our orders are to intercept, investigate, and take whatever action is necessary, ...and possible."
1,Star Trek: The Motion Picture,BRIDGE VOICE,Bridge to Captain. Priority signal from Epsilon Nine.
1,Star Trek: The Motion Picture,KIRK,Put it on the viewer.
1,Star Trek: The Motion Picture,UHURA,"On viewer, sir."
1,Star Trek: The Motion Picture,BRANCH,"Enterprise, the Cloud is definitely a power field of some kind. Measures, my God, over two A.U.'s in diameter. Must be something incredible inside there generating it. We're transmitting linguacode friendship messages on all frequencies. No response."
1,Star Trek: The Motion Picture,TECHNICIAN,"I have a null reading at the center of the Cloud, sir."
1,Star Trek: The Motion Picture,LIEUTENANT,Definitely something inside there but all scans are being reflected back.
1,Star Trek: The Motion Picture,BRANCH,A kind of power surge.
1,Star Trek: The Motion Picture,LIEUTENANT,Receiving an odd pattern now.
1,Star Trek: The Motion Picture,BRANCH,"Enterprise, ...they could be mistaking our scans as a hostile act."
1,Star Trek: The Motion Picture,LIEUTENANT,"They seem to be reacting to our scans, sir."
1,Star Trek: The Motion Picture,BRANCH,"Deflectors, emergency full! We are under attack!"
1,Star Trek: The Motion Picture,KIRK,External view!
1,Star Trek: The Motion Picture,KIRK,Viewer off. ...Pre-launch countdown will commence in forty minutes.
1,Star Trek: The Motion Picture,UHURA,"Transporter system fully repaired and functioning normally, sir."
1,Star Trek: The Motion Picture,SULU,"Dock signals clear, Captain."
1,Star Trek: The Motion Picture,KIRK,Reply we are holding position awaiting final crew replacements.
1,Star Trek: The Motion Picture,UHURA,"Aye sir. Transporter personnel reports the Navigator Lieutenant ...Ilia. She's already aboard, and en route to the bridge, sir. She's Deltan, sir."
1,Star Trek: The Motion Picture,ILIA,"Lieutenant Ilia reporting for duty, sir."
1,Star Trek: The Motion Picture,KIRK,"Welcome aboard, Lieutenant."
1,Star Trek: The Motion Picture,DECKER,"Hello, Ilia."
1,Star Trek: The Motion Picture,ILIA,Decker!
1,Star Trek: The Motion Picture,DECKER,I was stationed on the Lieutenant's home planet some years ago.
1,Star Trek: The Motion Picture,ILIA,'Commander' Decker?
1,Star Trek: The Motion Picture,KIRK,"Yes, our Exec and science officer."
1,Star Trek: The Motion Picture,DECKER,Captain Kirk has the utmost confidence in me.
1,Star Trek: The Motion Picture,KIRK,"And in you too, Lieutenant."
1,Star Trek: The Motion Picture,ILIA,My oath of celibacy is on record Captain. May I assume my duties?
1,Star Trek: The Motion Picture,KIRK,By all means.
1,Star Trek: The Motion Picture,UHURA,"Captain, Starfleet reports our last six crewmembers are ready to beam up, ...but one of them is refusing to step into the transporter."
1,Star Trek: The Motion Picture,KIRK,Oh? I'll see that he beams up! ...Transporter room.
1,Star Trek: The Motion Picture,KIRK,Ellen.
1,Star Trek: The Motion Picture,ELLEN,Yes sir.
1,Star Trek: The Motion Picture,KIRK,What was the problem down there?
1,Star Trek: The Motion Picture,ELLEN,"He insisted we go first, sir. Said something about first seeing how it scrambled our molecules."
1,Star Trek: The Motion Picture,KIRK,"That has a familiar ring, doesn't it? Starfleet, this is Captain Kirk. Beam that officer up now! ...Well, for a man who swore he'd never return to Starfleet. Mc"
1,Star Trek: The Motion Picture,COY,"Just a moment, Captain, sir. I'll explain what happened. Your revered Admiral Nogura invoked a little known, and seldom used, reserve activation clause, ...in simpler language, Captain, they drafted me!"
1,Star Trek: The Motion Picture,KIRK,They didn't! Mc
1,Star Trek: The Motion Picture,COY,"This was your idea! This was your idea, wasn't it?"
1,Star Trek: The Motion Picture,KIRK,"Bones, there's a 'thing' out there... Mc"
1,Star Trek: The Motion Picture,COY,Why is any object we don't understand always called a 'thing'?
1,Star Trek: The Motion Picture,KIRK,"...headed this way. I need you. Dammit Bones, I need you. Badly! Mc"
1,Star Trek: The Motion Picture,COY,Permission to come aboard?
1,Star Trek: The Motion Picture,RAND,"Permission granted, sir. Mc"
1,Star Trek: The Motion Picture,COY,"Well, Jim, I hear Chapel's an MD now. Well, I'm gonna need a top nurse, not a doctor who'll argue every little diagnosis with me. And ...they've probably redesigned the whole sickbay, too. I know engineers. They love to change things."
1,Star Trek: The Motion Picture,UHURA,"Dock control reports ready, sir."
1,Star Trek: The Motion Picture,SULU,"Helm ready, sir."
1,Star Trek: The Motion Picture,ILIA,"Orbital departure on plot, sir."
1,Star Trek: The Motion Picture,UHURA,"Yard command signaling clear, sir."
1,Star Trek: The Motion Picture,KIRK,"Maneuvering thrusters, Mister Sulu."
1,Star Trek: The Motion Picture,SULU,"Maneuvering thrusters, sir."
1,Star Trek: The Motion Picture,KIRK,Hold station.
1,Star Trek: The Motion Picture,SULU,Thrusters at station keeping.
1,Star Trek: The Motion Picture,KIRK,"Thrusters ahead, Mister Sulu. ...Take us out."
1,Star Trek: The Motion Picture,SCOTT,"Intermix set. Bridge, impulse power at your diskretion."
1,Star Trek: The Motion Picture,KIRK,"Impulse power, Mister Sulu. Ahead, warp point five. ...Departure angle on viewer."
1,Star Trek: The Motion Picture,SULU,Departure angle.
1,Star Trek: The Motion Picture,KIRK,"Viewer ahead. Captain's log, stardate 7412.6. one point eight hours from launch. In order to intercept the intruder at the earliest possible time, we must now risk engaging warp drive while still within the solar system."
1,Star Trek: The Motion Picture,DECKER,"Captain, assuming we have full warp capability, accelerating to warp seven on leaving the solar system will bring us to IP with the intruder, twenty point one hours."
1,Star Trek: The Motion Picture,KIRK,"Well, Bones, do the new medical facilities meet with your approval? Mc"
1,Star Trek: The Motion Picture,COY,They do not. It's like working in a damned computer center.
1,Star Trek: The Motion Picture,KIRK,Programming ready?
1,Star Trek: The Motion Picture,DECKER,"Program set for standard warp entry, Captain, ...but I still recommend further simulation study."
1,Star Trek: The Motion Picture,KIRK,"Mister Decker, every minute brings that object closer to Earth! Engineering! Stand by for warp drive."
1,Star Trek: The Motion Picture,SCOTT,We need further warp simulation on the flow sensors.
1,Star Trek: The Motion Picture,KIRK,"Engineer, we need warp speed now! Mc"
1,Star Trek: The Motion Picture,COY,"Jim, you're pushing. Your people know their jobs."
1,Star Trek: The Motion Picture,ASSISTANT ENGINEER,"That's it, sir. I can't do any better."
1,Star Trek: The Motion Picture,SCOTT,"Aye, lad. It's borderline on the simulator. Captain, I canna guarantee that she'll hold up."
1,Star Trek: The Motion Picture,KIRK,"Warp drive, Mister Scott. Ahead, warp one, Mister Sulu."
1,Star Trek: The Motion Picture,SULU,"Accelerating to warp one, sir. Warp point seven, ...point eight, ...warp one, sir."
1,Star Trek: The Motion Picture,KIRK,Mister Decker... Wormhole! ...Get us back on impulse power! Full reverse!
1,Star Trek: The Motion Picture,SULU,"Negative helm control, Captain! Going reverse on impulse power!"
1,Star Trek: The Motion Picture,UHURA,"Subspace frequencies are jammed, sir. Wormhole effect!"
1,Star Trek: The Motion Picture,DECKER,Negative control from inertial lag will continue twenty-two point five seconds before forward velocity slows to sub-light speed.
1,Star Trek: The Motion Picture,ILIA,"Unidentified small object has been pulled into the wormhole with us, Captain! Directly ahead!"
1,Star Trek: The Motion Picture,KIRK,"Forcefields up, full! Put object on viewer. ...Manual override on helm."
1,Star Trek: The Motion Picture,SULU,No manual response!
1,Star Trek: The Motion Picture,ILIA,Navigational deflectors coming up.
1,Star Trek: The Motion Picture,DECKER,Wormhole distortion has over-loaded main power systems!
1,Star Trek: The Motion Picture,ILIA,"Navigational deflectors inoperative, Captain. Directional control also inoperative."
1,Star Trek: The Motion Picture,KIRK,Time to impact?
1,Star Trek: The Motion Picture,ILIA,Twenty seconds.
1,Star Trek: The Motion Picture,KIRK,"Mister Chekov, stand by on phasers."
1,Star Trek: The Motion Picture,DECKER,No! ...Belay that phaser order! ...Arm photon torpedoes.
1,Star Trek: The Motion Picture,CHEKOV,Photon torpedoes ...armed.
1,Star Trek: The Motion Picture,ILIA,"Object is an asteroid, reading mass point seven."
1,Star Trek: The Motion Picture,CHEKOV,Targeting asteroid.
1,Star Trek: The Motion Picture,ILIA,Impact in ten seconds. ...Impact in eight seconds
1,Star Trek: The Motion Picture,DECKER,Fire torpedoes!
1,Star Trek: The Motion Picture,ILIA,...Six.
1,Star Trek: The Motion Picture,CHEKOV,Torpedoes away.
1,Star Trek: The Motion Picture,ILIA,...Four.
1,Star Trek: The Motion Picture,SULU,"Helm control restored, sir."
1,Star Trek: The Motion Picture,DECKER,"Position report, Navigator?"
1,Star Trek: The Motion Picture,ILIA,Computing new interception course.
1,Star Trek: The Motion Picture,UHURA,"Communications are normal, sir."
1,Star Trek: The Motion Picture,CHEKOV,"Negative damage report, Captain. No casualties reported, Doctor. Mc"
1,Star Trek: The Motion Picture,COY,"Wrong, Mister Chekov, there are casualties. My wits! As in 'frightened-out-of', Captain, sir!"
1,Star Trek: The Motion Picture,DECKER,"We're at warp point eight. Engineer, ...report your status there."
1,Star Trek: The Motion Picture,SCOTT,"In just a second, Exec, we're picking up the pieces down here."
1,Star Trek: The Motion Picture,KIRK,"Mister Scott, we need warp drive as soon as possible."
1,Star Trek: The Motion Picture,SCOTT,"Captain, it was the engine imbalance that created the wormhole in the first place. ...It'll happen again if we don't correct it."
1,Star Trek: The Motion Picture,DECKER,We must correct it.
1,Star Trek: The Motion Picture,KIRK,"That object out there is less than two days from Earth. We need to intercept while it still is out there. Navigator lay in a new heading to conform with our initial IP. Mister Sulu, you have the conn."
1,Star Trek: The Motion Picture,KIRK,"Mister Decker, I'd like to see you in my quarters. Mc"
1,Star Trek: The Motion Picture,COY,"Mind if I tag along, Captain?"
1,Star Trek: The Motion Picture,KIRK,Level five.
1,Star Trek: The Motion Picture,KIRK,"All right, explanation? Why was my phaser order countermanded?"
1,Star Trek: The Motion Picture,DECKER,"Sir, the Enterprise redesign increases phaser power by channeling it through the main engines. When they went into anti-matter imbalance, the phasers were automatically cut off."
1,Star Trek: The Motion Picture,KIRK,"Then you acted properly, of course."
1,Star Trek: The Motion Picture,DECKER,"Thank you, sir. ...I'm sorry if I embarrassed you."
1,Star Trek: The Motion Picture,KIRK,You saved the ship.
1,Star Trek: The Motion Picture,DECKER,"I'm aware of that, sir."
1,Star Trek: The Motion Picture,KIRK,"Stop ...competing with me, Decker!"
1,Star Trek: The Motion Picture,DECKER,"Permission to speak freely, sir?"
1,Star Trek: The Motion Picture,KIRK,Granted.
1,Star Trek: The Motion Picture,DECKER,"Sir, you haven't logged a single star hour in two and a half years. That, plus your unfamiliarity with the ship's redesign, in my opinion, sir, seriously jeopardizes this mission."
1,Star Trek: The Motion Picture,KIRK,"I trust you will ...nursemaid me through these difficulties, Mister?"
1,Star Trek: The Motion Picture,DECKER,Yes sir. I'll do that.
1,Star Trek: The Motion Picture,KIRK,"Then I won't keep you from your duties any longer, Commander."
1,Star Trek: The Motion Picture,KIRK,"Yes, Doctor?"
1,Star Trek: The Motion Picture,DECKER,Aye sir. Mc
1,Star Trek: The Motion Picture,COY,"He may be right, Jim."
1,Star Trek: The Motion Picture,ILIA,Was it difficult?
1,Star Trek: The Motion Picture,DECKER,No more than I expected. ...Not as difficult as seeing you. I'm sorry.
1,Star Trek: The Motion Picture,ILIA,That you left Delta Four? Or that you didn't even say 'goodbye'?
1,Star Trek: The Motion Picture,DECKER,"If I had seen you again, ...would you have been able to say it?"
1,Star Trek: The Motion Picture,ILIA,No.
1,Star Trek: The Motion Picture,KIRK,"Make your point, Doctor. Mc"
1,Star Trek: The Motion Picture,COY,"The point, Captain, is that it's you who's competing. ...You rammed getting this command down Starfleet's throat. You've used this emergency to get Enterprise back."
1,Star Trek: The Motion Picture,KIRK,"And I intend to keep her, is it that what you're saying? Mc"
1,Star Trek: The Motion Picture,COY,"Yes! It's an obsession, an obsession that can blind you to far more immediate, and critical responsibilities. Your reaction to Decker is an example."
1,Star Trek: The Motion Picture,UHURA,Bridge to Captain.
1,Star Trek: The Motion Picture,KIRK,Viewer on.
1,Star Trek: The Motion Picture,UHURA,"Signal from a Federation-registered long-range shuttle, sir."
1,Star Trek: The Motion Picture,UHURA,"She wishes to come alongside, and lock on."
1,Star Trek: The Motion Picture,KIRK,For what purpose?
1,Star Trek: The Motion Picture,CHEKOV,"Our security scanning shows it has a Grade-One priority, Captain. Non-belligerency confirmed. I suspect it is a ...courier of some kind."
1,Star Trek: The Motion Picture,KIRK,"Very well, Mister Chekov, see to it. Viewer off. Your ...opinion has been noted. Mc"
1,Star Trek: The Motion Picture,COY,Is there anything further?
1,Star Trek: The Motion Picture,KIRK,That depends on you.
1,Star Trek: The Motion Picture,COMPUTER VOICE,"Security scan. One border. Identity, Starfleet inactive."
1,Star Trek: The Motion Picture,SPOCK,"Permission to come aboard, sir?"
1,Star Trek: The Motion Picture,CHEKOV,"Granted, sir! Granted!"
1,Star Trek: The Motion Picture,CREW,Why... Why ...it's Mister...
1,Star Trek: The Motion Picture,KIRK,Spock! ...Spock.
1,Star Trek: The Motion Picture,SPOCK,"Commander, if I may?"
1,Star Trek: The Motion Picture,DECKER,If... Oh!
1,Star Trek: The Motion Picture,SPOCK,"I have been monitoring your communications with Starfleet Command, Captain, I'm aware of your engine design difficulties. ...I offer my services as science officer. ...With all due respect, Commander."
1,Star Trek: The Motion Picture,KIRK,If our Exec has no objections?
1,Star Trek: The Motion Picture,DECKER,Of course not. I'm well aware of Mister Spock's qualifications.
1,Star Trek: The Motion Picture,KIRK,"Mister Chekov, log Mister Spock's Starfleet commission reactivated, list him as science officer, ...both effective immediately."
1,Star Trek: The Motion Picture,CHAPEL,Mister Spock!!! Mc
1,Star Trek: The Motion Picture,COY,"Well, so help me, I'm actually pleased to see you."
1,Star Trek: The Motion Picture,UHURA,"It's how we all feel, Mister Spock."
1,Star Trek: The Motion Picture,SPOCK,"Captain, with your permission, I will now diskuss these fuel equations with the Engineer."
1,Star Trek: The Motion Picture,KIRK,"Mister Spock, welcome aboard. Captain's log, stardate 7413.4. Thanks to Mister Spock's timely arrival, and assistance, we have the engines rebalanced into full warp capacity. Repair time less than three hours, ...which means we will now be able to intercept intruder while still more than a day from Earth."
1,Star Trek: The Motion Picture,SULU,"Warp point eight, ...point nine, ...warp two, ...warp five, ...warp six, ...warp seven, sir."
1,Star Trek: The Motion Picture,SPOCK,"Science officer Spock, reporting as ordered, Captain."
1,Star Trek: The Motion Picture,KIRK,Please sit down. Mc
1,Star Trek: The Motion Picture,COY,"Spock, you haven't changed a bit. You're just as warm and sociable as ever."
1,Star Trek: The Motion Picture,SPOCK,"Nor have you, Doctor, as your continued predilection for irrelevancy demonstrates."
1,Star Trek: The Motion Picture,KIRK,Gentlemen. At last report you were on Vulcan. Apparently to stay. Mc
1,Star Trek: The Motion Picture,COY,"Yes, you were undergoing the Kolineer diskipline."
1,Star Trek: The Motion Picture,KIRK,Sit down.
1,Star Trek: The Motion Picture,SPOCK,"If you are referring to the Kolinahr, Doctor, you are correct. Mc"
1,Star Trek: The Motion Picture,COY,"Well, however it's pronounced, Mister Spock, it's the Vulcan ritual supposed to purge all remaining emotions."
1,Star Trek: The Motion Picture,KIRK,"The Kolinahr is also the diskipline you broke ...to join us. Will you, please, ...sit down!"
1,Star Trek: The Motion Picture,SPOCK,On Vulcan I began sensing a consciousness of a force more powerful than I have ever encountered. Thought patterns of exactingly perfect order. I believe they emanate from the intruder. I believe it may hold my answers. Mc
1,Star Trek: The Motion Picture,COY,"Well, isn't it lucky for you that we just happened to be heading your way?"
1,Star Trek: The Motion Picture,KIRK,Bones! We need him. I need him.
1,Star Trek: The Motion Picture,SPOCK,Then my presence is to our mutual advantage.
1,Star Trek: The Motion Picture,KIRK,"Any thought patterns you might sense, ...whether they appear to affect you personally or not, I expect to be immediately reported."
1,Star Trek: The Motion Picture,SPOCK,"Of course, Captain. Is there anything else?"
1,Star Trek: The Motion Picture,KIRK,No. Mc
1,Star Trek: The Motion Picture,COY,"Jim, ...if this super-intelligence is as important to him as he says, how do we know?"
1,Star Trek: The Motion Picture,KIRK,That he wouldn't put his interests ahead of the ship's. I could never believe that. Mc
1,Star Trek: The Motion Picture,COY,How do we know about any of us?
1,Star Trek: The Motion Picture,UHURA,"Bridge to Officer's lounge, Captain Kirk. Revised estimate on Cloud visual contact, three point seven minutes."
1,Star Trek: The Motion Picture,KIRK,On my way.
1,Star Trek: The Motion Picture,KIRK,"Give us a reading, Commander. ...Standard light, Engineer. Full mag on viewer."
1,Star Trek: The Motion Picture,SULU,"Full mag, sir."
1,Star Trek: The Motion Picture,KIRK,Linguacode?
1,Star Trek: The Motion Picture,UHURA,Continuing friendship messages on all frequencies.
1,Star Trek: The Motion Picture,CHEKOV,"All decks and divisions confirm, status red."
1,Star Trek: The Motion Picture,SPOCK,"Captain, we are being scanned."
1,Star Trek: The Motion Picture,KIRK,"Do not return scan, Mister Spock. It could be misinterpreted as hostility."
1,Star Trek: The Motion Picture,SPOCK,Intruder scans emanate from the exact center of the Cloud. Energy of a type ...never before encountered.
1,Star Trek: The Motion Picture,UHURA,"No response to friendship messages, Captain."
1,Star Trek: The Motion Picture,CHEKOV,"Should I go to battle stations, sir?"
1,Star Trek: The Motion Picture,KIRK,"Negative, We'll take no provocative action."
1,Star Trek: The Motion Picture,DECKER,"Recommend defensive posture, screens and shields."
1,Star Trek: The Motion Picture,KIRK,"No, Mister Decker, ...that could also be misinterpreted as hostile. Cloud composition, Mister Spock?"
1,Star Trek: The Motion Picture,SPOCK,Twelfth-power energy field.
1,Star Trek: The Motion Picture,SULU,Twelfth-power?
1,Star Trek: The Motion Picture,DECKER,"Captain, we've seen what their weapons can do. Shouldn't we take every possible precaution?"
1,Star Trek: The Motion Picture,KIRK,Mister Decker.
1,Star Trek: The Motion Picture,SPOCK,"Captain, I suspect there's an object at the heart of that Cloud."
1,Star Trek: The Motion Picture,KIRK,"Mister Decker, I will not provoke an attack, If that order isn't clear enough for you..."
