number,title,character,line
1,Star Trek: The Motion Picture,DECKER,Of course not. I'm well aware of Mister Spock's qualifications.
1,Star Trek: The Motion Picture,KIRK,"Mister Chekov, log Mister Spock's Starfleet commission reactivated, list him as science officer, ...both effective immediately."
1,Star Trek: The Motion Picture,CHAPEL,Mister Spock!!!
1,Star Trek: The Motion Picture,MCCOY,"Well, so help me, I'm actually pleased to see you."
1,Star Trek: The Motion Picture,UHURA,"It's how we all feel, Mister Spock."
1,Star Trek: The Motion Picture,SPOCK,"Captain, with your permission, I will now discuss these fuel equations with the Engineer."
1,Star Trek: The Motion Picture,KIRK,"Mister Spock, welcome aboard. Captain's log, stardate 7413.4. Thanks to Mister Spock's timely arrival, and assistance, we have the engines rebalanced into full warp capacity. Repair time less than three hours, ...which means we will now be able to intercept intruder while still more than a day from Earth."
1,Star Trek: The Motion Picture,SULU,"Warp point eight, ...point nine, ...warp two, ...warp five, ...warp six, ...warp seven, sir."
1,Star Trek: The Motion Picture,SPOCK,"Science officer Spock, reporting as ordered, Captain."
1,Star Trek: The Motion Picture,KIRK,Please sit down.
1,Star Trek: The Motion Picture,MCCOY,"Spock, you haven't changed a bit. You're just as warm and sociable as ever."
1,Star Trek: The Motion Picture,SPOCK,"Nor have you, Doctor, as your continued predilection for irrelevancy demonstrates."
1,Star Trek: The Motion Picture,KIRK,Gentlemen. At last report you were on Vulcan. Apparently to stay.
1,Star Trek: The Motion Picture,MCCOY,"Yes, you were undergoing the Kolineer discipline."
1,Star Trek: The Motion Picture,KIRK,Sit down.
1,Star Trek: The Motion Picture,SPOCK,"If you are referring to the Kolinahr, Doctor, you are correct."
1,Star Trek: The Motion Picture,MCCOY,"Well, however it's pronounced, Mister Spock, it's the Vulcan ritual supposed to purge all remaining emotions."
1,Star Trek: The Motion Picture,KIRK,"The Kolinahr is also the discipline you broke ...to join us. Will you, please, ...sit down!"
1,Star Trek: The Motion Picture,SPOCK,On Vulcan I began sensing a consciousness of a force more powerful than I have ever encountered. Thought patterns of exactingly perfect order. I believe they emanate from the intruder. I believe it may hold my answers.
1,Star Trek: The Motion Picture,MCCOY,"Well, isn't it lucky for you that we just happened to be heading your way?"
1,Star Trek: The Motion Picture,KIRK,Bones! We need him. I need him.
