season,episode,title,character,line
1,1,Broken Bow,JONATHAN,Where no man has gone before.
1,1,Broken Bow,FATHER,Doctor Cochrane would be proud of you.
1,1,Broken Bow,JONATHAN,I know the whole speech by heart. When's it going to be ready to fly?
1,1,Broken Bow,FATHER,Let the paint dry first.
1,1,Broken Bow,JONATHAN,"No, I mean the ship."
1,1,Broken Bow,FATHER,Not for a while. It hasn't even been built yet. You know that.
1,1,Broken Bow,JONATHAN,How big will it be?
1,1,Broken Bow,FATHER,Pretty big.
1,1,Broken Bow,JONATHAN,Bigger than Ambassador Pointy's ship?
1,1,Broken Bow,FATHER,"His name is Soval, and he's been very helpful. And I've told you not to call him that, Jonathan."
1,1,Broken Bow,JONATHAN,"Well, Billy Cook said we'd be flying at warp five by now if the Vulcans hadn't kept things from us."
1,1,Broken Bow,FATHER,Well they have their reasons. God knows what they are.
1,1,Broken Bow,MOORE,Drop your weapon! I mean it!
1,1,Broken Bow,MOORE,"I don't understand a word you're saying, but I guarantee you I know how to use this."
1,1,Broken Bow,TUCKER,The ventral plating team says they'll be done in about three days.
1,1,Broken Bow,ARCHER,Be sure they match the color to the nacelle housings.
1,1,Broken Bow,TUCKER,You planning to sit on the hull and pose for some postcards?
1,1,Broken Bow,ARCHER,"Maybe. God, she's beautiful."
1,1,Broken Bow,TUCKER,And fast. Warp four point five next Thursday.
1,1,Broken Bow,ARCHER,Neptune and back in six minutes. Let's take a look at the lateral sensor array.
1,1,Broken Bow,TUCKER,Give me a second.
1,1,Broken Bow,ARCHER,"Slow down. There, those are the ports that buckled during the last test. They need to be reinforced. Great, you scratched the paint."
1,1,Broken Bow,TUCKER,Sorry. Orbital six.
1,1,Broken Bow,CREWMAN,"Captain Archer, sir."
1,1,Broken Bow,ARCHER,Go ahead.
1,1,Broken Bow,CREWMAN,Admiral Forrest needs you at Starfleet Medical right away.
1,1,Broken Bow,WILLIAMS,Who was chasing him?
1,1,Broken Bow,SOVAL,"We don't know. They were incinerated in the methane explosion, and the farmer's description was vague at best."
1,1,Broken Bow,LEONARD,How did they get here? What kind of ship?
1,1,Broken Bow,TOS,They were using some kind of stealth technology. We're still analyzing our sensor logs.
1,1,Broken Bow,WILLIAMS,I'd like to see those logs.
1,1,Broken Bow,SOVAL,The Klingons made it very clear they want us to expedite this.
1,1,Broken Bow,LEONARD,It happened on our soil.
1,1,Broken Bow,TOS,That's irrelevant.
1,1,Broken Bow,FORREST,"Ambassador, with all due respect, we have a right to know what's going on here."
1,1,Broken Bow,SOVAL,You will be apprised of all pertinent information.
1,1,Broken Bow,WILLIAMS,And just who gets to decide what's pertinent information?
1,1,Broken Bow,ARCHER,Admiral.
1,1,Broken Bow,FORREST,Jon. I think you know everyone.
1,1,Broken Bow,ARCHER,Not everyone.
1,1,Broken Bow,LEONARD,It's a Klingot.
1,1,Broken Bow,TOS,A Klingon.
1,1,Broken Bow,ARCHER,Where'd he come from?
1,1,Broken Bow,WILLIAMS,Oklahoma.
1,1,Broken Bow,FORREST,A corn farmer named Moore shot him with a plasma rifle. Says it was self-defense.
1,1,Broken Bow,TOS,"Fortunately, Soval and I have maintained close contact with Kronos since the incident occurred."
1,1,Broken Bow,ARCHER,Kronos?
1,1,Broken Bow,LEONARD,It's the Klingon's homeworld.
1,1,Broken Bow,FORREST,This gentleman is some sort of a courier. Evidently he was carrying crucial information back to his people.
1,1,Broken Bow,SOVAL,"When he was nearly killed by your ""farmer."""
1,1,Broken Bow,FORREST,Ambassador Soval thinks it would be best if we push off your launch until we've cleared this up.
1,1,Broken Bow,ARCHER,"Well, isn't that a surprise. You'd think they'd have come up with something a little more imaginative this time."
1,1,Broken Bow,SOVAL,"Sarcasm aside, Captain, the last thing your people need is to make an enemy of the Klingon Empire."
1,1,Broken Bow,TOS,"If we hadn't convinced them to let us take Klaang's corpse back to Kronos, Earth would most likely be facing a squadron of Warbirds by the end of the week."
1,1,Broken Bow,ARCHER,Corpse? Is he dead?
1,1,Broken Bow,ARCHER,"Excuse me, is that man dead?"
1,1,Broken Bow,PHLOX,His autonomic system was disrupted by the blast but his redundant neural functions are
1,1,Broken Bow,ARCHER,Is he going to die?
1,1,Broken Bow,PHLOX,Not necessarily.
1,1,Broken Bow,ARCHER,Let me get this straight. You're going to diskonnect this man from life support even though he could live. Now where's the logic in that?
1,1,Broken Bow,SOVAL,Klaang's culture finds honor in death. If they saw him like this he'd be disgraced.
1,1,Broken Bow,TOS,They're a warrior race. They dream of dying in battle. If you understood the complexities of interstellar diplomacy
1,1,Broken Bow,ARCHER,"So that's your diplomatic solution, to do what they tell you. Pull the plug?"
1,1,Broken Bow,TOS,"Your metaphor is crude, but accurate."
1,1,Broken Bow,ARCHER,"We may be crude, but we're not murderers. You're not going to let them do this, are you?"
1,1,Broken Bow,SOVAL,The Klingons have demanded that we return Klaang immediately.
1,1,Broken Bow,ARCHER,Admiral.
1,1,Broken Bow,FORREST,We may need to defer to their judgment.
1,1,Broken Bow,ARCHER,We've been deferring to their judgment for a hundred years!
1,1,Broken Bow,FORREST,Jon.
1,1,Broken Bow,ARCHER,How much longer?
1,1,Broken Bow,T'POL,"Until you've proven you're ready,"
1,1,Broken Bow,ARCHER,Ready to what?
1,1,Broken Bow,T'POL,To look beyond your provincial attitudes and volatile nature.
1,1,Broken Bow,ARCHER,"Volatile? You have no idea how much I'm restraining myself from knocking you on your ass. These Klingons, they're anxious to get their man back. Fine. I can have my ship ready to go in three days. We'll take him back home, alive."
1,1,Broken Bow,SOVAL,This is no time to be imposing your ethical beliefs.
1,1,Broken Bow,FORREST,Dan?
1,1,Broken Bow,LEONARD,What about your crew? Your Comm. Officer's in Brazil. You haven't selected a Medical Officer yet.
1,1,Broken Bow,ARCHER,"Three days, that's all I need."
1,1,Broken Bow,SOVAL,Admiral.
1,1,Broken Bow,FORREST,"We've been waiting for nearly a century, Ambassador. This seems as good a time as any to get started."
1,1,Broken Bow,SOVAL,Listen to me. You're making a mistake!
1,1,Broken Bow,ARCHER,"When your logic doesn't work, you raise your voice? You've been on Earth too long."
1,1,Broken Bow,FORREST,I had a feeling their approach wouldn't sit too well with you. Don't screw this up.
1,1,Broken Bow,TRAVIS,I heard this platform's been approved for bio-transport.
1,1,Broken Bow,REED,I presume you mean fruits and vegetables.
1,1,Broken Bow,TRAVIS,I mean Armory Officers and Helmsmen.
1,1,Broken Bow,REED,I don't think I'm quite ready to have my molecules compressed into a data stream.
1,1,Broken Bow,TRAVIS,They claim it's safe.
1,1,Broken Bow,REED,"Do they indeed. Well, I certainly hope the Captain doesn't plan on making us use it."
1,1,Broken Bow,TRAVIS,"Don't worry, from what I'm told, he wouldn't even put his dog through this thing."
1,1,Broken Bow,REED,This is ridiculous. I asked for plasma coils and they sent me a case of valve sealant. There's no chance I can have these weapons online in three days.
1,1,Broken Bow,TRAVIS,We're just taking a sick man back to his homeworld. Why do we need weapons?
1,1,Broken Bow,REED,"Didn't you read the profile report on these Klingons? Apparently, they sharpen their teeth before they go into battle."
1,1,Broken Bow,REED,"No doubt Mister Tucker will reassure me that my equipment will be here tomorrow. Keep your shirt on, Lieutenant."
1,1,Broken Bow,TRAVIS,"Is it me, or does the artificial gravity seem a bit heavy?"
1,1,Broken Bow,REED,Feels all right. Earth sea level.
1,1,Broken Bow,TRAVIS,My father always kept it at point eight G. He thought it put a little spring in his step.
1,1,Broken Bow,REED,"After being raised on cargo ships, it must've felt like you had lead in your boots when you got to Earth."
1,1,Broken Bow,TUCKER,Beautiful. Lock it off right there.
1,1,Broken Bow,REED,"I believe you missed a spot. Commander Tucker, Ensign Travis Mayweather. He just arrived."
1,1,Broken Bow,TUCKER,Our space boomer.
1,1,Broken Bow,TRAVIS,How fast have you gotten her?
1,1,Broken Bow,TUCKER,Warp four. We'll be going to four five as soon as we clear Jupiter. Think you can handle it?
1,1,Broken Bow,TRAVIS,Four point five.
1,1,Broken Bow,REED,"Pardon me, but if I don't realign the deflector, the first grain of space dust we come across will blow a hole through this ship the size of your fist."
1,1,Broken Bow,TUCKER,"Keep your shirt on, Lieutenant. Your equipment'll be here in the morning."
1,1,Broken Bow,HOSHI,Ghlungit !tak nekleet.
1,1,Broken Bow,STUDENTS,Ghlungit !tak nekleet.
1,1,Broken Bow,HOSHI,Very good. Ghlungit !tak nekleet.
1,1,Broken Bow,STUDENTS,Ghlungit !tak nekleet.
1,1,Broken Bow,HOSHI,Carlos. Ltrunghi !krgltt!
1,1,Broken Bow,CARLOS,Ltrunghi !krgltt!
1,1,Broken Bow,HOSHI,!krgltt!
1,1,Broken Bow,CARLOS,!krgltt!
1,1,Broken Bow,HOSHI,Tighten the back of your tongue. !krgltt!
1,1,Broken Bow,CARLOS,!krgltt! !krgltt!
1,1,Broken Bow,HOSHI,Keep trying. You've almost got it. I'll be right back.
1,1,Broken Bow,HOSHI,There's two more weeks before exams. It's impossible for me to leave now.
1,1,Broken Bow,ARCHER,You've got to have someone who can cover for you.
1,1,Broken Bow,HOSHI,"If there was anyone else who could do what I do, you wouldn't be so eager to have me on your space ship."
1,1,Broken Bow,ARCHER,Hoshi
1,1,Broken Bow,HOSHI,"I'm sorry, Captain. I owe it to these kids."
1,1,Broken Bow,ARCHER,I could order you.
1,1,Broken Bow,HOSHI,"I'm on leave from Starfleet, remember? You would have to forcibly recall me, which would require a reprimand which would disqualify me from serving on an active vessel."
1,1,Broken Bow,ARCHER,I need someone with your ear.
1,1,Broken Bow,HOSHI,And you'll have her in three weeks. What's that?
1,1,Broken Bow,ARCHER,Klingon. Ambassador Soval gave us a sampling of their linguistic database.
1,1,Broken Bow,HOSHI,I thought you said the Vulcans were opposed to this.
1,1,Broken Bow,ARCHER,They are. but we agreed to make a few compromises.
1,1,Broken Bow,HOSHI,What do you know about these Klingons?
1,1,Broken Bow,ARCHER,Not much. An empire of warriors with eighty poly-guttural dialects constructed on an adaptive syntax.
1,1,Broken Bow,HOSHI,Turn it up.
1,1,Broken Bow,ARCHER,Think about it. You'd be the first human to talk to these people. Do you really want someone else to do it?
1,1,Broken Bow,TUCKER,Since when do we have Vulcan Science Officers?
1,1,Broken Bow,ARCHER,Since we needed their star charts to get to Kronos.
1,1,Broken Bow,TUCKER,So we get a few maps and they get to put a spy on our ship?
1,1,Broken Bow,ARCHER,Admiral Forrest says we should think of her more as a chaperone.
1,1,Broken Bow,TUCKER,I thought the whole point of this was to get away from the Vulcans.
1,1,Broken Bow,ARCHER,"Four days there, four days back, then she's gone. In the meantime, we're to extend her every courtesy."
1,1,Broken Bow,TUCKER,I don't know. I'd be more comfortable with Porthos on the Bridge.
1,1,Broken Bow,ARCHER,Here we go. Come in.
1,1,Broken Bow,T'POL,This confirms that I was formally transferred to your command at oh eight hundred hours. Reporting for duty.
1,1,Broken Bow,ARCHER,Is there a problem?
1,1,Broken Bow,T'POL,"No, sir."
1,1,Broken Bow,ARCHER,"Oh, I forgot. Vulcan females have a heightened sense of smell. I hope Porthos isn't too offensive to you."
1,1,Broken Bow,T'POL,I've been trained to tolerate offensive situations.
1,1,Broken Bow,TUCKER,"I took a shower this morning. How about you, Captain?"
1,1,Broken Bow,ARCHER,I'm sorry. This is Commander Charles Tucker the third. Sub-Commander T'Pol.
1,1,Broken Bow,TUCKER,Trip. I'm called Trip.
1,1,Broken Bow,T'POL,I'll try to remember that.
1,1,Broken Bow,ARCHER,"While you may not share our enthusiasm about this mission, I expect you to follow our rules. What's said in this room and out on that Bridge is privileged information. I don't want every word I say being picked apart the next day by the Vulcan High Command."
1,1,Broken Bow,T'POL,My reason for being here is not espionage. My superiors simply asked me to assist you.
1,1,Broken Bow,ARCHER,Your superiors don't think we can flush a toilet without one of you to assist us.
1,1,Broken Bow,T'POL,"I didn't request this assignment Captain, and you can be certain that when the mission's over I'll be as pleased to leave this ship as you'll be to have me go. If there's nothing else?"
1,1,Broken Bow,ARCHER,That'll be all.
1,1,Broken Bow,FORREST,"When Zefram Cochrane made his legendary warp flight ninety years ago, and drew the attention of our new friends, the Vulcans. We realized that we weren't alone in the galaxy. Today we're about to cross a new threshold. For nearly a century, we've waded ankle-deep in the ocean of space. Now it's finally time to swim. The warp five engine wouldn't be a reality without men like Doctor Cochrane and Henry Archer, who worked so hard to develop it. So it's only fitting that Henry's son, Jonathan Archer, will command the first starship powered by that engine. Rather than quoting Doctor Cochrane, I think we should listen to his own words from the dedication ceremony for the Warp Five Complex thirty two years ago. COCHRANE [on screen] On this site, a powerful engine will be built. An engine that will someday help us travel a hundred times faster than we can today. Imagine it. Thousands of inhabited planets at our fingertips. And we'll be able to explore those strange new worlds and seek out new life and new civilizations. This engine will let us go boldly where no man has gone before."
1,1,Broken Bow,ARCHER,"Take her out, Mister Mayweather. Straight and steady."
1,1,Broken Bow,ARCHER,"How are we doing, Trip?"
1,1,Broken Bow,TUCKER,Ready when you are.
1,1,Broken Bow,ARCHER,Prepare for warp.
1,1,Broken Bow,TRAVIS,"Course laid in, sir. Request permission to get underway."
1,1,Broken Bow,T'POL,The coordinates are off by point two degrees.
1,1,Broken Bow,ARCHER,Thank you. Let's go.
1,1,Broken Bow,FUTURE MAN,Where's Klaang?
1,1,Broken Bow,SILIK,The humans have him.
1,1,Broken Bow,FUTURE MAN,Did you lose anyone else?
1,1,Broken Bow,SILIK,Two of my soldiers were killed. One of them was a friend. Can you prevent it?
1,1,Broken Bow,FUTURE MAN,Our agreement doesn't provide for correcting mistakes. Recover the evidence.
1,1,Broken Bow,SILIK,"I will, I promise you. When will we speak again?"
1,1,Broken Bow,FUTURE MAN,Don't be concerned with when.
1,1,Broken Bow,ARCHER,Love what you've done with the place.
1,1,Broken Bow,PHLOX,Those are immunocytic gel worms. Try not to shake them.
1,1,Broken Bow,ARCHER,What'd you think of Earth?
1,1,Broken Bow,PHLOX,Intriguing. I especially liked the Chinese food. Have you ever tried it?
1,1,Broken Bow,ARCHER,I've lived in San Francisco all my life.
1,1,Broken Bow,PHLOX,"Anatomically, you humans are somewhat simplistic, but what you lack biologically you make up for with your charming optimism, not to mention your egg drop soup. Be very careful with that."
1,1,Broken Bow,ARCHER,What's in there?
1,1,Broken Bow,PHLOX,An Altarian marsupial. Their droppings contain the greatest concentration of regenerative enzymes found anywhere.
1,1,Broken Bow,ARCHER,Their droppings?
1,1,Broken Bow,PHLOX,If you're going to try to embrace new worlds you must try to embrace new ideas. That's why the Vulcans initiated the Interspecies Medical Exchange. There's a lot to be learned.
1,1,Broken Bow,ARCHER,"I'm sorry I had to take you away from your program but, our doctors haven't even heard of a Klingon."
1,1,Broken Bow,PHLOX,"Please, no apologies. What better time to study human beings than when they're under pressure? It's a rare opportunity. And your Klingon friend. I've never had a chance to examine a living one before."
1,1,Broken Bow,ARCHER,Ensign Mayweather tells me we'll be to Kronos in about eighty hours. Any chance he'll be conscious by then?
1,1,Broken Bow,PHLOX,There's a chance he'll be conscious within the next ten minutes. Just not a very good one.
1,1,Broken Bow,ARCHER,"Eighty hours, Doctor. If he doesn't walk off this ship on his own two feet, he doesn't stand much of a chance."
1,1,Broken Bow,PHLOX,"I'll do the best I can. Optimism, Captain!"
1,1,Broken Bow,TUCKER,"You're upside down, Ensign."
1,1,Broken Bow,TRAVIS,"Yes, sir."
1,1,Broken Bow,TUCKER,Care to explain why?
1,1,Broken Bow,TRAVIS,"When I was a kid, we called it the sweet spot. Every ship's got one."
1,1,Broken Bow,TUCKER,Sweet spot?
1,1,Broken Bow,TRAVIS,"It's usually about halfway between the grav-generator and the bow plate. Grab a hold of the hatch. No, on either side. Now push off. Push off."
1,1,Broken Bow,TUCKER,Wow!
1,1,Broken Bow,TRAVIS,It takes practice. Ever slept in zero G?
1,1,Broken Bow,TUCKER,Slept?
1,1,Broken Bow,TRAVIS,It's just like being back in the womb.
1,1,Broken Bow,TUCKER,The Captain tells me you've been to Trillius Prime.
1,1,Broken Bow,TRAVIS,"It took the fourth, fifth and sixth grades to get there. I've also been to Draylax and both the Denebian moons."
1,1,Broken Bow,TUCKER,I've only been to one inhabited planet besides Earth. Nothing there but dust-dwelling ticks. I've heard the women on Draylax have.
1,1,Broken Bow,TRAVIS,Three. It's true.
1,1,Broken Bow,TUCKER,You know that first-hand?
1,1,Broken Bow,TRAVIS,"First-hand, second-hand, third-hand."
1,1,Broken Bow,TUCKER,I guess growing up a boomer has its advantages.
1,1,Broken Bow,FLETCHER,"Got an empty seat here, Commander."
1,1,Broken Bow,TUCKER,Sorry. Dinner with the boss tonight.
1,1,Broken Bow,ARCHER,The Grand Canyon?
1,1,Broken Bow,T'POL,No.
1,1,Broken Bow,ARCHER,Big Sur Aquarium?
1,1,Broken Bow,T'POL,Sightseeing was not one of my assignments.
1,1,Broken Bow,ARCHER,All work and no play. Everyone should get out for a little fun now and then.
1,1,Broken Bow,T'POL,All our recreational needs are provided at the Compound.
1,1,Broken Bow,ARCHER,Come in.
1,1,Broken Bow,TUCKER,You should've started without me.
1,1,Broken Bow,ARCHER,Sit down T'Pol tells me she's been living at the Vulcan Compound in Sausalito.
1,1,Broken Bow,TUCKER,No kidding. I lived a few blocks from there when I first joined Starfleet. Great parties at the Vulcan Compound.
1,1,Broken Bow,ARCHER,It might be a little easier using your fingers.
1,1,Broken Bow,T'POL,Vulcans don't touch food with their hands.
1,1,Broken Bow,TUCKER,Can't wait to see you tackle the spare ribs.
1,1,Broken Bow,ARCHER,Don't worry. We know you're a vegetarian.
1,1,Broken Bow,TUCKER,Looks delicious. Tell Chef I said thanks.
1,1,Broken Bow,STEWARD,"Of course, sir."
1,1,Broken Bow,T'POL,"You humans claim to be enlightened, yet you still consume the flesh of animals."
1,1,Broken Bow,TUCKER,Grandma taught me never to judge a species by their eating habits.
1,1,Broken Bow,ARCHER,"Enlightened may be too strong a word, but if you'd been on Earth fifty years ago, I think you'd be impressed by what we've gotten done."
1,1,Broken Bow,T'POL,You have yet to embrace either patience or logic. You remain impulsive carnivores.
1,1,Broken Bow,TUCKER,"Yeah? How about war, disease, hunger. Pretty much wiped 'em out in less than two generations. I wouldn't call that small potatoes."
1,1,Broken Bow,T'POL,It remains to be seen whether humanity will revert to its baser instincts.
1,1,Broken Bow,TUCKER,"Well, we used to have cannibals on Earth. Who knows how far we'll revert? Lucky this isn't a long mission."
1,1,Broken Bow,ARCHER,Human instinct is pretty strong. You can't expect us to change overnight.
1,1,Broken Bow,T'POL,"With proper diskipline, anything's possible."
1,1,Broken Bow,TRAVIS,"Warp four point three, sir."
1,1,Broken Bow,REED,Not much of a change.
1,1,Broken Bow,HOSHI,I don't know. Does anybody else feel that?
1,1,Broken Bow,ARCHER,Feel what?
1,1,Broken Bow,HOSHI,"Those vibrations, like little tremors."
1,1,Broken Bow,T'POL,You're imagining it.
1,1,Broken Bow,ARCHER,"Bring us to four four, Ensign."
1,1,Broken Bow,HOSHI,There! What do you call that?
1,1,Broken Bow,REED,The deflector's sequencing. It's perfectly normal.
1,1,Broken Bow,T'POL,Perhaps you'd like to go to your quarters and lie down?
1,1,Broken Bow,HOSHI,Ponfo mirann.
1,1,Broken Bow,T'POL,"I was instructed to speak English during this voyage, and I'd appreciate it if you'd respect that."
1,1,Broken Bow,ARCHER,It's easy to get a little jumpy when you're traveling at thirty million kilometers a second. Should be old hat in a week's time. Archer.
1,1,Broken Bow,PHLOX,"This is Doctor Phlox, Captain. Our patient is regaining consciousness."
1,1,Broken Bow,ARCHER,On my way. Hoshi.
1,1,Broken Bow,KLAANG,Pung ghap! Pung ghap!
1,1,Broken Bow,ARCHER,What's wrong?
1,1,Broken Bow,HOSHI,The translator. It's not locking onto his dialect. The syntax won't align.
1,1,Broken Bow,KLAANG,DujDaj Hegh!
1,1,Broken Bow,ARCHER,Tell him we're taking him home.
1,1,Broken Bow,HOSHI,Ingan Hoch juH.
1,1,Broken Bow,KLAANG,Tujpa'qyl Dun.
1,1,Broken Bow,HOSHI,He wants to know who we are. Ou'ghewme Enterpise. PugloD.
1,1,Broken Bow,KLAANG,Nenta lupHom.
1,1,Broken Bow,HOSHI,LupHom. Ship. He's asking for his ship back.
1,1,Broken Bow,ARCHER,Say it was destroyed.
1,1,Broken Bow,HOSHI,SonchI.
1,1,Broken Bow,KLAANG,Vengen Sto'vo'kor Dos!
1,1,Broken Bow,HOSHI,"I'm not sure, but I think he's saying something about eating the afterlife?"
1,1,Broken Bow,ARCHER,Try the translator again.
1,1,Broken Bow,HOSHI,I'm going to need to run what we've got through the phonetic processor.
1,1,Broken Bow,KLAANG,MajOa blmoHgu!
1,1,Broken Bow,HOSHI,"He says his wife has grown ugly? I'm sorry, Captain. I'm doing the best I can."
1,1,Broken Bow,PHLOX,Excuse me. His pre-frontal cortex is hyperstimulated. I doubt he has any idea what he's saying.
1,1,Broken Bow,KLAANG,HljolOaOqu'na!
1,1,Broken Bow,HOSHI,"I think the Doctor's right, Captain, unless stinky boots has something to do with all this."
1,1,Broken Bow,KLAANG,OaOgu'na!
1,1,Broken Bow,HOSHI,"That's the warp reactor again, right?"
1,1,Broken Bow,KLAANG,OaOgu'na!
1,1,Broken Bow,ARCHER,"Bridge, report."
1,1,Broken Bow,T'POL,"We've dropped out of warp, sir. Main power is"
1,1,Broken Bow,TRAVIS,We're losing power on all decks.
1,1,Broken Bow,REED,I think I just saw something off the starboard bow.
1,1,Broken Bow,T'POL,What?
1,1,Broken Bow,REED,I don't know. It might have just been the sensors going down.
1,1,Broken Bow,ARCHER,Auxiliary power should have kicked in by now. Do you know how to tell him to shut up?
1,1,Broken Bow,HOSHI,Shut up!
1,1,Broken Bow,ARCHER,You may have to sedate him. I need to get to the Bridge.
1,1,Broken Bow,HOSHI,Captain! There's someone here.
1,1,Broken Bow,ARCHER,Crewman!
1,1,Broken Bow,KLAANG,Suliban.
1,1,Broken Bow,ARCHER,We've got state of the art sensors. Why the hell didn't we detect them?
1,1,Broken Bow,TRAVIS,Mister Reed thought he detected something right before we lost power.
1,1,Broken Bow,REED,The starboard sensor logs recorded a spatial disturbance.
1,1,Broken Bow,TUCKER,Looks more like a glitch.
1,1,Broken Bow,HOSHI,Those weren't glitches in Sickbay.
1,1,Broken Bow,ARCHER,I want a complete analysis of that disturbance. Where do we stand on weapons?
1,1,Broken Bow,REED,I still have to tune the targeting scanners.
1,1,Broken Bow,ARCHER,What're you waiting for?
1,1,Broken Bow,T'POL,Captain.
1,1,Broken Bow,ARCHER,The Klingon seemed to know who they were. See if you can translate what he said.
1,1,Broken Bow,HOSHI,Right away.
1,1,Broken Bow,T'POL,Captain. There's no way you could have anticipated this. I'm sure Ambassador Soval will understand.
1,1,Broken Bow,ARCHER,You're the Science Officer. Why don't you help Trip with that analysis?
1,1,Broken Bow,T'POL,The astrometric computer in San Francisco will be far more effective.
1,1,Broken Bow,ARCHER,"We're not going to San Francisco, so make do with what we've got here."
1,1,Broken Bow,T'POL,You've lost the Klingon. Your mission is over.
1,1,Broken Bow,ARCHER,"I didn't lose the Klingon. He was taken, and I'm going to find out who took him."
1,1,Broken Bow,T'POL,"How do you plan to do that? Space is very big, Captain. A shadow on your sensors won't help you find them. This is a foolish mission."
1,1,Broken Bow,ARCHER,Come with me.
1,1,Broken Bow,ARCHER,I'm not interested in what you think about this mission so take your Vulcan cynicism and bury it along with your repressed emotions.
1,1,Broken Bow,T'POL,Your reaction to this situation is a perfect example of why your species should remain in its own star system.
1,1,Broken Bow,ARCHER,"I've been listening to you Vulcans tell us what not to do all my entire life. I watched my father work his ass off while your scientists held back just enough information to keep him from succeeding. He deserved to see that launch. You may have life spans of two hundred years, we don't."
1,1,Broken Bow,T'POL,You are going to be contacting Starfleet to advise them of our situation.
1,1,Broken Bow,ARCHER,"No, I'm not. And neither are you. Now get the hell out there and make yourself useful."
1,1,Broken Bow,ARCHER,"What have you found, Doctor?"
1,1,Broken Bow,PHLOX,"Mister Klaang was right about one thing. He's a Suliban. But unless I'm mistaken, he's no ordinary one."
1,1,Broken Bow,ARCHER,Meaning?
1,1,Broken Bow,PHLOX,"His DNA is Suliban but his anatomy has been altered. Look at this lung. Five bronchial lobes, you see. It should only have three. And look at the alveoli clusters. They've been modified to process different kinds of atmospheres."
1,1,Broken Bow,ARCHER,Are you saying he's some kind of a mutant?
1,1,Broken Bow,PHLOX,"Yes, I suppose I am, but this was no accident, no freak of nature. This man was the recipient of some very sophisticated genetic engineering. Watch this. Subcutaneous pigment sacs. A bio-mimetic garment. And, the eyes are my favorite. Compound retinas. He most likely saw things even your sensors couldn't detect."
1,1,Broken Bow,ARCHER,It's not in their genome?
1,1,Broken Bow,PHLOX,"No, certainly not. The Suliban are no more evolved than humans. It is very impressive work, though. I've never seen anything quite like it."
1,1,Broken Bow,TUCKER,How about this?
1,1,Broken Bow,T'POL,It's just background noise. Your sensors aren't capable of isolating plasma decay.
1,1,Broken Bow,TUCKER,How can you be so damn sure what our sensors can do?
1,1,Broken Bow,T'POL,Vulcan children play with toys that are more sophisticated.
1,1,Broken Bow,TUCKER,"You know, some people say that you Vulcans do nothing but patronize us, but if they were here now, if they could see how far you're bending over backwards to help me, they'd eat their words."
1,1,Broken Bow,T'POL,Your Captain's mission was to return the Klingon to his people. He no longer has the Klingon.
1,1,Broken Bow,TUCKER,"I realize he's only a simple Earthling but did it ever occur to you that he might know what he's doing? It's no secret Starfleet hasn't been around too long. God knows you remind us of that every chance you get, but does that mean the man who's been put in charge of this mission doesn't deserve our support? Then again, loyalty's an emotion, isn't it?"
1,1,Broken Bow,ARCHER,Any luck?
1,1,Broken Bow,TUCKER,Not really.
1,1,Broken Bow,T'POL,My analysis of the spatial disturbance Mister Reed saw indicates a stealth vessel with a tricyclic plasma drive.
1,1,Broken Bow,TUCKER,"If we can figure out the decay rate of their plasma, we'll be able to find their warp trail."
1,1,Broken Bow,T'POL,"Unfortunately, your sensors were not designed to measure plasma decay."
1,1,Broken Bow,HOSHI,Are you sure it's safe to stand so close to that?
1,1,Broken Bow,ARCHER,What've you got?
1,1,Broken Bow,HOSHI,"I've managed to translate most of what Klaang said, but none of it makes sense."
1,1,Broken Bow,ARCHER,Nothing about the Suliban?
1,1,Broken Bow,HOSHI,Nope.
1,1,Broken Bow,ARCHER,Does that name ring a bell to you?
1,1,Broken Bow,T'POL,"They're a somewhat primitive species from Sector three six four one, but they've never posed a threat."
1,1,Broken Bow,ARCHER,"Well, they have now. Did he say anything about Earth?"
1,1,Broken Bow,HOSHI,The word's not even in their database. It's all there. There were only four words I couldn't translate. probably just proper nouns.
1,1,Broken Bow,ARCHER,"Jelik, Sarin, Rigel, Tholia. Anything sound familiar? T'Pol?"
1,1,Broken Bow,T'POL,Rigel is a planetary system approximately fifteen light years from our present position.
1,1,Broken Bow,ARCHER,Why the hesitation?
1,1,Broken Bow,T'POL,"According to the navigational logs salvaged from Klaang's ship, Rigel ten was the last place he stopped before crashing on your planet."
1,1,Broken Bow,ARCHER,Why do I get the feeling you weren't going to share that little piece of information?
1,1,Broken Bow,T'POL,I wasn't authorized to reveal the details of our findings.
1,1,Broken Bow,ARCHER,"The next time I learn you're withholding something, you're going to spend the rest of this voyage confined to some very cramped quarters. Understood? Archer to helm."
1,1,Broken Bow,TRAVIS,Mayweather.
1,1,Broken Bow,ARCHER,"Go into the Vulcan star charts and find a system called Rigel, then set a course for the tenth planet. TRAVIS [OC}: Yes, sir."
1,1,Broken Bow,SILIK,Where is it? Where is it!
1,1,Broken Bow,KLAANG,{Du bogh) I don't know.
1,1,Broken Bow,SILIK,We're not going to harm you. Tell me where it is.
1,1,Broken Bow,KLAANG,I don't know.
1,1,Broken Bow,SILIK,Are you certain he's telling the truth?
1,1,Broken Bow,DOCTOR,Absolutely certain. The drugs are working.
1,1,Broken Bow,SILIK,{Hovme lupHom. Pente daO? Enterprise DaHjaj?) Did you leave it on your ship? Is it on Enterprise?
