season,episode,title,character,line
1,1,The Cage,SPOCK,Check the circuit.
1,1,The Cage,TYLER,"All operating, sir."
1,1,The Cage,SPOCK,"It can't be the screen then. Definitely something out there, Captain, headed this way."
1,1,The Cage,TYLER,It could be these meteorites.
1,1,The Cage,ONE,"No, it's something else. There's still something out there."
1,1,The Cage,TYLER,"It's coming at the speed of light, collision course. The meteorite beam has not deflected it, Captain."
1,1,The Cage,ONE,"Evasive maneuvers, sir?"
1,1,The Cage,PIKE,Steady as we go.
1,1,The Cage,GARISON,"It's a radio wave, sir. We're passing through an old-style distress signal."
1,1,The Cage,PIKE,They were keyed to cause interference and attract attention this way.
1,1,The Cage,GARISON,"A ship in trouble making a forced landing, sir. That's it. No other message."
1,1,The Cage,TYLER,I have a fix. It comes from the Talos star group.
1,1,The Cage,ONE,We've no ships or Earth colonies that far out.
1,1,The Cage,SPOCK,Their call letters check with a survey expedition. SS Columbia. It disappeared in that region approximately eighteen years ago.
1,1,The Cage,TYLER,It would take that long for a radio beam to travel from there to here.
1,1,The Cage,SPOCK,"Records show the Talos group has never been explored. Solar system similar to Earth, eleven planets. Number four seems to be Class M, oxygen atmosphere."
1,1,The Cage,ONE,"Then they could still be alive, even after eighteen years."
1,1,The Cage,PIKE,If they survived the crash.
1,1,The Cage,SPOCK,"We aren't going to go, to be certain?"
1,1,The Cage,PIKE,"Not without any indication of survivors, no. Continue to the Vega Colony and take care of our own sick and injured first. You have the helm. Maintain present course."
1,1,The Cage,ONE,"Yes, sir."
1,1,The Cage,PIKE,"Drop by my cabin, Doctor. What's that? I didn't say there's anything wrong with me."
1,1,The Cage,BOYCE,I understand we picked up a distress signal.
1,1,The Cage,PIKE,"That's right. Unless we get anything more positive on it, it seems to me the condition of our own crew takes precedent. I'd like to log the ship's doctor's opinion, too."
1,1,The Cage,BOYCE,"Oh, I concur with yours, definitely."
1,1,The Cage,PIKE,"Good. I'm glad you do, because we're going to stop first at the Vega Colony and replace anybody who needs hospitalization and also. What the devil are you putting in there, ice?"
1,1,The Cage,BOYCE,Who wants a warm martini?
1,1,The Cage,PIKE,What makes you think I need one?
1,1,The Cage,BOYCE,"Sometimes a man'll tell his bartender things he'll never tell his doctor. What's been on your mind, Chris, the fight on Rigel Seven?"
1,1,The Cage,PIKE,"Shouldn't it be? My own yeoman and two others dead, seven injured."
1,1,The Cage,BOYCE,Was there anything you personally could have done to prevent it?
1,1,The Cage,PIKE,"Oh, I should have smelled trouble when I saw the swords and the armor. Instead of that, I let myself get trapped in that deserted fortress and attacked by one of their warriors."
1,1,The Cage,BOYCE,"Chris, you set standards for yourself no one could meet. You treat everyone on board like a human being except yourself, and now you're tired and you"
1,1,The Cage,PIKE,"You bet I'm tired. You bet. I'm tired of being responsible for two hundred and three lives. I'm tired of deciding which mission is too risky and which isn't, and who's going on the landing party and who doesn't, and who lives and who dies. Boy, I've had it, Phil."
1,1,The Cage,BOYCE,"To the point of finally taking my advice, a rest leave?"
1,1,The Cage,PIKE,To the point of considering resigning.
1,1,The Cage,BOYCE,And do what?
1,1,The Cage,PIKE,"Well, for one thing, go home. Nice little town with fifty miles of parkland around it. Remember I told you I had two horses, and we used to take some food and ride out all day."
1,1,The Cage,BOYCE,"Ah, that sounds exciting. Ride out with a picnic lunch every day."
1,1,The Cage,PIKE,I said that's one place I might go. I might go into business on Regulus or on the Orion colony.
1,1,The Cage,BOYCE,"You, an Orion trader, dealing in green animal women, slaves?"
1,1,The Cage,PIKE,The point is this isn't the only life available. There's a whole galaxy of things to choose from.
1,1,The Cage,BOYCE,"Not for you. A man either lives life as it happens to him, meets it head-on, and licks it, or he turns his back on it and starts to wither away."
1,1,The Cage,PIKE,"Now you're beginning to talk like a doctor, bartender."
1,1,The Cage,BOYCE,Take your choice. We both get the same two kinds of customers. The living and the dying.
1,1,The Cage,SPOCK,"Mister Spock here. We're intercepting a follow-up message, sir. There are crash survivors on Talos."
1,1,The Cage,GARISON,"Eleven survivors from crash. Gravity and oxygen within limits. Food and water obtainable, but unless. The message faded at that point, sir."
1,1,The Cage,PIKE,Address intercraft.
1,1,The Cage,TYLER,System open.
1,1,The Cage,PIKE,"This is the captain. Our destination is the Talos star group. Our time warp, factor seven."
1,1,The Cage,TYLER,Course computed and on the screen.
1,1,The Cage,ONE,"All decks have acknowledged, sir."
1,1,The Cage,PIKE,Engage.
1,1,The Cage,TYLER,"On course, sir."
1,1,The Cage,PIKE,Yeoman.
1,1,The Cage,COLT,"Yes, sir."
1,1,The Cage,PIKE,I thought I told you that when I'm on the bridge
1,1,The Cage,COLT,"But you wanted the reports by oh five hundred. It's oh five hundred now, sir."
1,1,The Cage,PIKE,"Oh, I see. Thank you."
1,1,The Cage,ONE,"She's replacing your former yeoman, sir."
1,1,The Cage,PIKE,"She does a good job, all right. It's just that I can't get used to having a woman on the bridge. No offense, Lieutenant. You're different, of course."
1,1,The Cage,TYLER,"We've settled into orbit, sir."
1,1,The Cage,GEOLOGIST,"Geological lab report complete, Captain."
1,1,The Cage,SPOCK,"Preliminary lab survey ready, sir."
1,1,The Cage,PIKE,Spectography?
1,1,The Cage,GEOLOGIST,"Our reading shows an oxygen nitrogen atmosphere, sir, heavy with inert elements but well within safety limits."
1,1,The Cage,PIKE,Gravity?
1,1,The Cage,GEOLOGIST,Zero point nine of Earth.
1,1,The Cage,TYLER,"Captain? Reflections, sir, from the planet's surface. As I read it, they polarize out as rounded metal bits. Could be parts of a spaceship hull."
1,1,The Cage,PIKE,Prep a landing party of six. You feel up to it?
1,1,The Cage,SPOCK,"Yes, sir."
1,1,The Cage,TYLER,"Yes, sir."
1,1,The Cage,PIKE,"Sorry, Number One. With little information on this planet, we'll have to leave the ship's most experienced officer here covering us."
1,1,The Cage,ONE,"Of course, sir."
1,1,The Cage,PIKE,"There's no indication of problems down there, but let's not take chances."
1,1,The Cage,PITCAIRN,"Yes, sir. There's a canyon to the left. We can set you there completely unobserved."
1,1,The Cage,GARISON,Sir.
1,1,The Cage,OLD MAN,They're men. They're humans.
1,1,The Cage,PIKE,"Captain Christopher Pike, United Space Ship Enterprise."
1,1,The Cage,HASKINS,"Doctor Theodore Haskins, American Continent lnstitute."
1,1,The Cage,SURVIVOR,Is Earth all right?
1,1,The Cage,PIKE,"The same old Earth, and you'll see it very soon."
1,1,The Cage,TYLER,And you won't believe how fast you can get back. Well the time barrier's been broken. Our new ships can
1,1,The Cage,HASKINS,This is Vina. Her parents are dead. She was born almost as we crashed.
1,1,The Cage,PIKE,Enterprise.
1,1,The Cage,ONE,"Landing party, come in."
1,1,The Cage,PIKE,We'll begin transporting the survivors and their effects up to you very shortly.
1,1,The Cage,ONE,"Quarters are being prepared, sir. Have I permission to send out scouting and scientific parties now?"
1,1,The Cage,PIKE,That's affirmative on the
1,1,The Cage,VINA,"You appear to be healthy and intelligent, Captain. A prime specimen."
1,1,The Cage,ONE,"I didn't get that last message, Captain."
1,1,The Cage,PIKE,"Er, affirmative on request. Landing party out."
1,1,The Cage,HASKINS,"You must forgive her choice of words, Captain. She's lived her whole life with a collection of aging scientists."
1,1,The Cage,BOYCE,"If they can spare you a moment, I'd like to make my medical report."
1,1,The Cage,VINA,I think it's time to show the Captain our secret.
1,1,The Cage,BOYCE,Their health is excellent. Almost too good.
1,1,The Cage,HASKINS,"There's a reason for our condition, but we've had some doubt if Earth is ready to learn the secret. Let the girl show you. We'll accept your judgment."
1,1,The Cage,VINA,"You're tired, but don't worry. You'll feel much better soon. Don't you see it? Here and here."
1,1,The Cage,PIKE,I don't understand.
1,1,The Cage,VINA,"You will. You're a perfect choice. (Vina vanishes, and so do all the survivors and their encampment. A door opens in the rock face, Pike is knocked out and taken inside. At the settlement -)"
1,1,The Cage,TYLER,Captain!
1,1,The Cage,SPOCK,Spock here.
1,1,The Cage,ONE,"Landing party, come in."
1,1,The Cage,SPOCK,"There is no survivors' encampment, Number One. This is all some sort of trap. We've lost the Captain. Do you read?"
1,1,The Cage,PIKE,"Can you hear me? My name is Christopher Pike, commander of the space vehicle Enterprise from a stellar group at the other end of this galaxy. Our intentions are peaceful. Can you understand me?"
1,1,The Cage,TALOSIAN,"It appears, Magistrate, that the intelligence of the specimen is shockingly limited."
1,1,The Cage,MAGISTRATE,"This is no surprise since his vessel was baited here so easily with a simulated message. As you can read in its thoughts, it is only now beginning to suspect that the survivors and encampment were a simple illusion we placed in their minds."
1,1,The Cage,PIKE,"You're not speaking, yet I can hear you."
1,1,The Cage,MAGISTRATE,You will note the confusion as it reads our thought transmissions.
1,1,The Cage,PIKE,"All right then, telepathy. You can read my mind. I can read yours. Now, unless you want my ship to consider capturing me an unfriendly act"
1,1,The Cage,MAGISTRATE,"You now see the primitive fear threat reaction. The specimen is about to boast of his strength, the weaponry of his vessel, and so on. Next, frustrated into a need to display physical prowess, the creature will throw himself against the transparency."
1,1,The Cage,PIKE,"If you were in here, wouldn't you test the strength of these walls, too? There's a way out of any cage, and I'll find it."
1,1,The Cage,MAGISTRATE,"Despite its frustration, the creature appears more adaptable than our specimens from other planets. We can soon begin the experiment."
1,1,The Cage,SPOCK,"The inhabitants of this planet must live deep underground, and probably manufacture food and other needs down there. Our tests indicate the planet surface, without considerably more vegetation or some animals, simply too barren to support life."
1,1,The Cage,ONE,"So we just thought we saw survivors there, Mister Spock."
1,1,The Cage,SPOCK,Exactly. An illusion placed in our minds by this planet's inhabitants.
1,1,The Cage,BOYCE,"It was a perfect illusion. They had us seeing just what we wanted to see, human beings who'd survived with dignity and bravery, everything entirely logical, right down to the building of the camp, the tattered clothing, everything. Now let's be sure we understand the danger of this. The inhabitants of this planet can read our minds. They can create illusions out of a person's own thoughts, memories, and experiences, even out of a person's own desires. Illusions just as real and solid as this table top and just as impossible to ignore."
1,1,The Cage,ONE,Any estimate what they might want one of us for?
1,1,The Cage,SPOCK,"They may simply be studying the Captain, to find out how Earth people are put together. Or it could be something more."
1,1,The Cage,TYLER,"Then why aren't we doing anything? That entry may have stood up against hand lasers, but we can transmit the ship's power against it. Enough to blast half a continent."
1,1,The Cage,SPOCK,"Look. Brains three times the size of ours. If we start buzzing about down there, we're liable to find their mental power is so great they could reach out and swat this ship as though it were a fly."
1,1,The Cage,TYLER,"It's Captain Pike they've got. He needs help, and he probably needs it fast."
1,1,The Cage,ONE,Engineering deck will rig to transmit ship's power. We'll try blasting through that metal.
1,1,The Cage,TALOSIAN,"Thousands of us are already probing the creature's thoughts, Magistrate. We find excellent memory capacity."
1,1,The Cage,MAGISTRATE,"I read most strongly a recent death struggle in which it fought to protect its life. We will begin with this, giving the specimen something more interesting to protect."
1,1,The Cage,VINA,"Come on, we must hide ourselves. Come, come. Hurry. It's deserted. There'll be weapons and perhaps food."
1,1,The Cage,PIKE,This is Rigel Seven.
1,1,The Cage,VINA,"Please, we must hide ourselves."
1,1,The Cage,PIKE,"I was in a cage, a cell, in some kind of a zoo. I must still be there."
1,1,The Cage,VINA,Come on.
1,1,The Cage,PIKE,They've reached into my mind and taken the memory of somewhere I've been.
1,1,The Cage,VINA,The killer!
1,1,The Cage,PIKE,It's starting just as it happened two weeks ago. Except for you.
1,1,The Cage,PIKE,"Longer hair, different dress, but it is you, the one the survivors called Vina. Or rather the image of Vina. But why you again? Why didn't they create a different girl?"
1,1,The Cage,VINA,Quick. If you attack while it's not looking.
1,1,The Cage,PIKE,But it's only a dream.
1,1,The Cage,VINA,You have to kill him as you did here before.
1,1,The Cage,PIKE,You can tell my jailers I won't go along with it. I'm not an animal performing for its supper.
1,1,The Cage,VINA,"It doesn't matter what you call this, you'll feel it. That's what matters. You'll feel every moment of whatever happens to you. Please, don't you know what he'll do to us?"
1,1,The Cage,PIKE,Why would an illusion be frightened?
1,1,The Cage,VINA,Because that's the way you imagined me.
1,1,The Cage,PIKE,Who are you? You act as if this were really you.
1,1,The Cage,VINA,Careful.
1,1,The Cage,VINA,It's over.
1,1,The Cage,PIKE,Why are you here?
1,1,The Cage,VINA,To please you.
1,1,The Cage,PIKE,Are you real?
1,1,The Cage,VINA,As real as you wish.
1,1,The Cage,PIKE,"No, no. No, that's not an answer. I've never met you before, never even imagined you."
1,1,The Cage,VINA,Perhaps they made me out of dreams you've forgotten.
1,1,The Cage,PIKE,"What, and dress you in the same metal fabric they wear?"
1,1,The Cage,VINA,"I have to wear something, don't I? I can wear whatever you wish, be anything you wish."
1,1,The Cage,PIKE,"So they can see how their specimen performs? They want to see how I react, is that it?"
1,1,The Cage,VINA,"Don't you have a dream, something you've always wanted very badly?"
1,1,The Cage,PIKE,"Or do they do more than just watch me? Do they feel with me, too?"
1,1,The Cage,VINA,"You can have whatever dream you want. I can become anything, any woman you've ever imagined. You can have anything you want in the whole universe. Let me please you."
1,1,The Cage,PIKE,"Yes. Yes, you can please me. You can tell me about them. Is there any way I can keep them from probing my mind, from using my thoughts against me? Does that frighten you? Does that mean there is a way?"
1,1,The Cage,VINA,You're a fool.
1,1,The Cage,PIKE,"Since you're not real, there's not much point in continuing this conversation, is there."
1,1,The Cage,ONE,"All circuits engaged, Mister Spock."
1,1,The Cage,SPOCK,"Standing by, Number One."
1,1,The Cage,ONE,Take cover.
1,1,The Cage,SPOCK,"Ten, nine, eight, seven, six, five, four, three, two, one."
1,1,The Cage,ONE,Increase to full power! Can you give us any more?
1,1,The Cage,SPOCK,Our circuits are beginning to heat. We'll have to cease power.
1,1,The Cage,ONE,Disengage. The top of that knoll should have been sheared off the first second.
1,1,The Cage,BOYCE,"Maybe it was. It's what I tried to explain in the briefing room. Their power of illusion is so great, we can't be sure of anything we do, anything we see."
1,1,The Cage,VINA,"Perhaps if you asked me some questions, I could answer."
1,1,The Cage,PIKE,How far can they control my mind?
1,1,The Cage,VINA,"If I tell you, then will you pick some dream you've had and let me live it with you?"
1,1,The Cage,PIKE,Perhaps.
1,1,The Cage,VINA,They can't actually make you do anything you don't want to do.
1,1,The Cage,PIKE,But they try to trick me with their illusions.
1,1,The Cage,VINA,"And, they can punish you when you're not co-operative. You'll find out about that."
1,1,The Cage,PIKE,Did they ever live on the surface of this planet? Why did they go underground?
1,1,The Cage,VINA,"War, thousands of centuries ago."
1,1,The Cage,PIKE,That's why it's so barren up there?
1,1,The Cage,PIKE,So the Talosians who came underground found life limited here and they concentrated on developing their mental power.
1,1,The Cage,VINA,"But they found it's a trap. Like a narcotic. Because when dreams become more important than reality, you give up travel, building, creating. You even forget how to repair the machines left behind by your ancestors. You just sit, living and reliving other lives left behind in the thought record."
1,1,The Cage,PIKE,Or sit probing minds of zoo specimens like me.
1,1,The Cage,VINA,"You're better than a theater to them. They create the illusion for you, they watch you react, feel your emotions. They have a whole collection of specimens, descendants of life brought back long ago from all over this part of the galaxy."
1,1,The Cage,PIKE,Which means they had to have more than one of each animal.
1,1,The Cage,VINA,Please.
1,1,The Cage,PIKE,They'll need a pair of humans too. Where do they get intend to get the Earth woman?
1,1,The Cage,VINA,You said that if I answered questions
1,1,The Cage,PIKE,"But that was a bargain with something that didn't exist. You said you weren't real, remember?"
1,1,The Cage,VINA,I'm a woman as real and as human as you are. We're like Adam and Eve. If we. Don't. Please don't punish me!
1,1,The Cage,MAGISTRATE,The vial contains a nourishing protein complex.
1,1,The Cage,PIKE,Is the keeper actually communicating with one of his animals?
1,1,The Cage,MAGISTRATE,"If the form and the color is not appealing, it can appear as any food you wish to visualize."
1,1,The Cage,PIKE,And if I prefer
1,1,The Cage,MAGISTRATE,To starve? You overlook the unpleasant alternative of punishment.
1,1,The Cage,MAGISTRATE,From a fable you once heard in childhood. You will now consume the nourishment.
1,1,The Cage,PIKE,"Why not just put irresistible hunger in my mind? Because you can't, can you? You do have limitations, don't you?"
1,1,The Cage,MAGISTRATE,"If you continue to disobey, from deeper in your mind, there are things even more unpleasant."
1,1,The Cage,PIKE,That's very interesting.
1,1,The Cage,MAGISTRATE,Now to the female.
1,1,The Cage,PIKE,You were startled. Weren't you reading my mind then?
1,1,The Cage,MAGISTRATE,"As you've conjectured, an Earth vessel did crash on our planet, but with only a single survivor."
1,1,The Cage,PIKE,"No, let's stay on the first subject. All I wanted for that moment was to get my hands around your neck."
1,1,The Cage,MAGISTRATE,We repaired the survivor's injuries and found the species interesting.
1,1,The Cage,PIKE,Do primitive thoughts put up a block you can't read through?
1,1,The Cage,MAGISTRATE,It became necessary to attract a mate.
1,1,The Cage,PIKE,"All right, all right, let's talk about the girl. You seem to be going out of your way to make her attractive, to make me feel protective."
1,1,The Cage,MAGISTRATE,This is necessary in order to perpetuate the species.
1,1,The Cage,PIKE,It seems more important to you now that I begin to accept her and like her.
1,1,The Cage,MAGISTRATE,We wish our specimens to be happy in their new life.
1,1,The Cage,PIKE,"Assuming that's a lie, why would you want me attracted to her? So I'll feel love in a husband-wife relationship? That would be necessary only if you intend to build a family group or perhaps a whole human community."
1,1,The Cage,MAGISTRATE,With the female now properly conditioned.
1,1,The Cage,PIKE,You mean properly punished! I'm the one who's not co-operating! Why don't you punish me?
1,1,The Cage,MAGISTRATE,"First, an emotion of protectiveness. Now one of sympathy. Excellent."
1,1,The Cage,VINA,"You want some coffee, dear? I left the thermos hooked to my saddle."
1,1,The Cage,PIKE,"Tango! You old devil, you. I'm sorry I don't have any sugar. Well, they think of everything, don't they?"
1,1,The Cage,VINA,"Hey, your coffee. Is it good to be home?"
1,1,The Cage,PIKE,"They read our minds very well. Home, anything else I want, if I co-operate, is that it?"
1,1,The Cage,VINA,"Have you forgotten my headaches, darling? I get them when you talk strangely like this."
1,1,The Cage,PIKE,"Look, I'm sorry they punish you, but we can't let them"
1,1,The Cage,VINA,"My, it turned out to be a lovely day, didn't it?"
1,1,The Cage,PIKE,"It's funny. It's about twenty four hours ago I was telling the ship's doctor how much I wanted something else not very different from what we have here. An escape from reality. Life with no frustrations. No responsibilities. Now that I have it, I understand the doctor's answer."
1,1,The Cage,VINA,I hope you're hungry. These little white sandwiches are your mother's recipe for chicken tuna.
1,1,The Cage,PIKE,"You either live life, bruises, skinned knees and all, or you turn your back on it and start dying. The doctor's going to be happy about one part, at least. He said I needed a rest."
1,1,The Cage,VINA,This is a lovely place to rest.
1,1,The Cage,PIKE,"I used to ride through here when I was a kid. It's not as pretty as some of the parkland around the big cities, but. That's Mojave. That's where I was born."
1,1,The Cage,VINA,Is that supposed to be news to your wife? You're home. You can even stay if you want. Wouldn't it be nice showing your children where you once played?
1,1,The Cage,PIKE,"These headaches, they'll be hereditary you know. Would you wish them on a child or a whole group of children?"
1,1,The Cage,VINA,Foolish.
1,1,The Cage,PIKE,"Is it? Look, first they made me protect you and then feel sympathy for you. Now we have these familiar surroundings and a comfortable husband-wife relationship. They don't need all this for just passion. What they're after is respect and mutual dependence."
1,1,The Cage,VINA,They say in the olden days all this was a desert. Blowing sand and cactus.
1,1,The Cage,PIKE,"But we're not here, neither of us. We're in a menagerie, a cage!"
1,1,The Cage,VINA,No.
1,1,The Cage,VINA,Stop it. Don't you care what they'll do to us?
1,1,The Cage,PIKE,"Back in my cage, it seemed for a couple of minutes that our keeper couldn't read my thoughts. Do emotions like hate, keeping hate in your mind, does that block off our mind from them?"
1,1,The Cage,VINA,"Yes. They can't read through primitive emotions. But you can't keep it up for long enough. I've tried. They keep at you and at you year after year, tricking and punishing, and they won. They own me. I know you must hate me for that."
1,1,The Cage,PIKE,"Oh, no. I don't hate you. I can guess what it was like."
1,1,The Cage,VINA,"But that's not enough. Don't you see? They read my thoughts, my feelings, my dreams of what would be a perfect man. That's why they picked you. I can't help but love you and they expect you to feel the same way."
1,1,The Cage,PIKE,"If they can read my mind, then they know I'm attracted to you."
1,1,The Cage,PIKE,I was from the very first moment I saw you in the survivor's camp.
1,1,The Cage,TALOSIAN,A curious species. They have fantasies they hide even from themselves.
1,1,The Cage,VINA,"I'm beginning to see why none of this has worked for you. You've been home, and fighting as on Rigel. That's not new to you, either. A person's strongest dreams are about what he can't do. Yes, a ship's captain, always having to be so formal, so decent and honest and proper. You must wonder what it would be like to forget all that."
1,1,The Cage,OFFICER,"Nice place you have here, Mister Pike."
1,1,The Cage,PIKE,Vina?
1,1,The Cage,ORION,Glistening green. Almost like secret dreams a bored ship captain might have.
1,1,The Cage,OFFICER,"Funny how they are on this planet. They actually like being taken advantage of. Suppose you had all of space to choose from, and this was only one small sample."
1,1,The Cage,ORION,Wouldn't you say it was worth a man's soul?
1,1,The Cage,SPOCK,We've located a magnetic field that seems to come from their underground generator.
1,1,The Cage,GARISON,Could that be an illusion too?
1,1,The Cage,ONE,"Now, you all know the situation. We're hoping to transport down inside the Talosian community."
1,1,The Cage,SPOCK,"If our measurements and readings are an illusion also, one could find oneself materialized inside solid rock."
1,1,The Cage,ONE,Nothing will be said if any volunteer wants to back out.
1,1,The Cage,SPOCK,The women!
1,1,The Cage,ONE,Captain! Captain.
1,1,The Cage,VINA,No! Let me finish!
1,1,The Cage,ONE,But we were a party of six.
1,1,The Cage,COLT,We were the only ones transported.
1,1,The Cage,VINA,It's not fair. You don't need them.
1,1,The Cage,PIKE,They don't work.
1,1,The Cage,ONE,They were fully charged when we left. It's dead. I can't make a signal. What is it?
1,1,The Cage,PIKE,"Don't say anything. I'm filling my mind with a picture of beating their huge, misshapen heads to pulp, thoughts so primitive they black out everything else. I'm filling my mind with hate."
1,1,The Cage,VINA,"How long can you block your thoughts? A few minutes, an hour? How can that help?"
1,1,The Cage,COLT,Leave him alone.
1,1,The Cage,VINA,He doesn't need you. He's already picked me.
1,1,The Cage,COLT,Picked her? For what? I don't understand.
1,1,The Cage,VINA,"Now, there's a fine choice for intelligent offspring."
1,1,The Cage,COLT,"Offspring, as in children?"
1,1,The Cage,ONE,Offspring as in he's Adam. Is that it?
1,1,The Cage,VINA,You're no better choice. They'd have more luck crossing him with a computer.
1,1,The Cage,ONE,"Well, shall we do a little time computation? There was a Vina listed on that expedition as an adult crewman. Now, adding eighteen years to your age then."
1,1,The Cage,VINA,It's not fair. I did what you asked.
1,1,The Cage,MAGISTRATE,"Since you resist the present specimen, you now have a selection."
1,1,The Cage,PIKE,I'll break out of this zoo somehow and get to you. Is your blood red like ours? I'm going to find out.
1,1,The Cage,MAGISTRATE,"Each of the two new specimens has qualities in her favor. The female you call Number One has the superior mind and would produce highly intelligent children. Although she seems to lack emotion, this is largely a pretense. She has often has fantasies involving you."
1,1,The Cage,PIKE,"All I want to do is get my hands on you. Can you read these thoughts? Images of hate, killing?"
1,1,The Cage,MAGISTRATE,"The other new arrival has considered you unreachable but now is realizing this has changed. The factors in her favor are youth and strength, plus unusually strong female drives."
1,1,The Cage,PIKE,You'll find my thoughts more interesting. Thoughts so primitive you can't understand. Emotions so ugly
1,1,The Cage,MAGISTRATE,Wrong thinking is punishable. Right thinking will be as quickly rewarded. You will find it an effective combination.
1,1,The Cage,ONE,Captain.
1,1,The Cage,PIKE,"No. No, don't help me. I have to concentrate. They can't read through hate."
1,1,The Cage,SPOCK,Address intercraft.
1,1,The Cage,GARISON,"Open, sir."
1,1,The Cage,SPOCK,This is the acting captain speaking. We have no choice now but to consider the safety of this vessel and the remainder of the crew. We're leaving. All decks prepare for hyperdrive. Time warp factor.
1,1,The Cage,TYLER,"Mister Spock, the ship's controls have gone dead."
1,1,The Cage,SPOCK,Engine room!
1,1,The Cage,GARISON,Open.
1,1,The Cage,SPOCK,Mister Spock here. Switch to rockets. We're blasting out.
1,1,The Cage,PITCAIRN,"All systems are out, bridge. We've got nothing."
1,1,The Cage,TYLER,There's nothing. Every system aboard is fading out.
1,1,The Cage,PIKE,"Now you hold still, or I'll break your neck."
1,1,The Cage,VINA,Don't hurt them. They don't mean to be evil.
1,1,The Cage,PIKE,I've had some samples of how good they are.
1,1,The Cage,PIKE,"You stop this illusion, or I'll twist your head off. All right, now you try one more illusion, you try anything at all, and I'll break your neck."
1,1,The Cage,MAGISTRATE,Your ship. Release me or we'll destroy it.
1,1,The Cage,SPOCK,Nothing. But for the batteries we'd lose gravitation and oxygen.
1,1,The Cage,TYLER,The computers!
1,1,The Cage,TYLER,"I can't shut it off. It's running through our library. Tapes, micro-records, everything. It doesn't make sense."
1,1,The Cage,SPOCK,Could be we've waited too long. It's collecting all the information stored in this fly. They've decided to swat us.
1,1,The Cage,VINA,"He's not bluffing, Captain. With illusion they can make your crew work the wrong controls or push any button it takes to destroy your ship."
1,1,The Cage,PIKE,I'm going to gamble you're too intelligent to kill for no reason at all.
1,1,The Cage,PIKE,"On the other hand, I've got a reason. I'm willing to bet you've created an illusion this laser is empty. I think it just blasted a hole in that window and you're keep us from seeing it. You want me to test my theory out on your head?"
1,1,The Cage,COLT,Captain.
1,1,The Cage,PIKE,"Make contact, Number One."
1,1,The Cage,ONE,"They kept us from seeing this, too. We cut through and never knew it. Captain."
1,1,The Cage,MAGISTRATE,"As you see, your attempt to escape accomplished nothing."
1,1,The Cage,PIKE,I want to contact our ship.
1,1,The Cage,MAGISTRATE,"You are now on the surface where we wished you to be. With the female of your choice, you will now begin carefully guided lives."
1,1,The Cage,PIKE,And start by burying you?
1,1,The Cage,MAGISTRATE,"That is your choice. To help you reclaim the planet's surface, our zoological gardens will furnish a variety of plant life."
1,1,The Cage,PIKE,"Look, I'll make a deal with you. You and your life for the lives of these two Earth women."
1,1,The Cage,MAGISTRATE,"Since our lifespan is many times yours, we have time to evolve you into a society trained to serve as artisans, technicians"
1,1,The Cage,PIKE,"Do you understand what I'm saying? You give me proof that our ship is all right, send these two back, and I'll stay with Vina."
1,1,The Cage,ONE,It's wrong to create a whole race of humans to live as slaves.
1,1,The Cage,MAGISTRATE,Is this a deception? Do you intend to destroy yourselves?
1,1,The Cage,VINA,What is that?
1,1,The Cage,PIKE,"The weapon is building up an overload. A force chamber explosion. You still have time to get underground. Well, go on! Just to show you how primitive humans are, Talosian, you go with her."
1,1,The Cage,VINA,"If, if you all think it's this important, then I can't go either. I suppose if they have one human being, they might try again."
1,1,The Cage,PIKE,Wait.
1,1,The Cage,TALOSIAN,Their method of storing records is crude and consumed much time. Are you prepared to assimilate it?
1,1,The Cage,MAGISTRATE,"We had not believed this possible. The customs and history of your race show a unique hatred of captivity. Even when it's pleasant and benevolent, you prefer death. This makes you too violent and dangerous a species for our needs."
1,1,The Cage,VINA,He means that they can't use you. You're free to go back to the ship.
1,1,The Cage,PIKE,"And that's it? No apologies? You captured one of us, threatened all of us."
1,1,The Cage,TALOSIAN,Your unsuitability has condemned the Talosian race to eventual death. Is this not sufficient?
1,1,The Cage,MAGISTRATE,No other specimen has shown your adaptability. You were our last hope.
1,1,The Cage,PIKE,"But wouldn't some form of trade, mutual co-operation?"
1,1,The Cage,MAGISTRATE,Your race would learn our power of illusion and destroy itself too.
1,1,The Cage,ONE,"Captain, we have transporter control now."
1,1,The Cage,PIKE,Let's get back to the ship.
1,1,The Cage,VINA,I can't. I can't go with you.
1,1,The Cage,PITCAIRN,"Sir, it just came on. We can't shut the power off."
1,1,The Cage,SPOCK,Mister Spock here.
1,1,The Cage,TYLER,"All power has come on, Mister Spock. The helm is answering to control."
1,1,The Cage,GARISON,The captain?
1,1,The Cage,VINA,You see why I can't go with you.
1,1,The Cage,MAGISTRATE,This is the female's true appearance.
1,1,The Cage,VINA,"They found me in the wreckage, dying. A lump of flesh. They rebuilt me. Everything works. But they had never seen a human. They had no guide for putting me back together."
1,1,The Cage,MAGISTRATE,It was necessary to convince you her desire to stay is an honest one.
1,1,The Cage,PIKE,You'll give her back her illusion of beauty?
1,1,The Cage,MAGISTRATE,And more.
1,1,The Cage,MAGISTRATE,She has an illusion and you have reality. May you find your way as pleasant.
1,1,The Cage,PITCAIRN,"Mister Spock, the system is coming on again."
1,1,The Cage,COLT,What's happened to Vina?
1,1,The Cage,ONE,Isn't she coming with us?
1,1,The Cage,PIKE,"No. No, and I agreed with her reasons."
1,1,The Cage,BOYCE,Hold on a minute.
