number,title,character,line
9,Star Trek: Insurrection,PICARD,"'a dictatorial word.' Sing, Worf, sing!"
9,Star Trek: Insurrection,PICARD,'His nose should pant'
9,Star Trek: Insurrection,DATA,'and his lip should curl.'
9,Star Trek: Insurrection,PICARD,'His cheeks should flame'
9,Star Trek: Insurrection,DATA,'and his brow should furl.'
9,Star Trek: Insurrection,PICARD,'His bosom should heave'
9,Star Trek: Insurrection,DATA,'and his heart should glow.' PICARD/WORF and
9,Star Trek: Insurrection,DATA,'and his fist be ever ready'
9,Star Trek: Insurrection,WORF,'for a knock-down blow.'
9,Star Trek: Insurrection,DATA,'His nose should pant'
9,Star Trek: Insurrection,WORF,'and his lip should curl.'
9,Star Trek: Insurrection,DATA,'His cheeks should flame and his brow should furl. His bosom should heave and his heart should glow'
9,Star Trek: Insurrection,WORF,'And his fist be ready for a knock-down blow.'
9,Star Trek: Insurrection,PICARD,Prepare the docking clamps.
9,Star Trek: Insurrection,DATA,'His eyes should flash with an inborn fire.'
9,Star Trek: Insurrection,DATA,'His brow with scorn be wrung. He never should bow down'
9,Star Trek: Insurrection,DATA,'to a domineering frown' PICARD and
9,Star Trek: Insurrection,DATA,'or the tang of a tyrant tongue.'
9,Star Trek: Insurrection,PICARD,'His heart should stamp
9,Star Trek: Insurrection,DATA,'and his throat should growl.'
9,Star Trek: Insurrection,PICARD,'His hair should twirl'
9,Star Trek: Insurrection,DATA,'and his face should scowl.'
9,Star Trek: Insurrection,PICARD,'His eyes should flash'
9,Star Trek: Insurrection,DATA,'and his breast protrude.'
9,Star Trek: Insurrection,DATA,'And this should be his customary attitude.'
9,Star Trek: Insurrection,DATA,'His foot should stamp'
9,Star Trek: Insurrection,DATA,'and his throat should growl.' PICARD/
9,Star Trek: Insurrection,WORF,'His hair should curl and his face...'
9,Star Trek: Insurrection,WORF,"Inertial coupling is exceeding tolerance. If we do not release him, he may destroy both vessels."
9,Star Trek: Insurrection,PICARD,I'm not letting go of him.
9,Star Trek: Insurrection,WORF,We must stabilize the dampening fields.
9,Star Trek: Insurrection,PICARD,Reroute emergency power to inertial dampers.
9,Star Trek: Insurrection,WORF,The auto-sequencer was damaged by phaser fire!
9,Star Trek: Insurrection,PICARD,Transferring controls to manual.
9,Star Trek: Insurrection,WORF,Auto-sequencer realigned.
9,Star Trek: Insurrection,PICARD,Engaging stabilizers.
9,Star Trek: Insurrection,WORF,Damping field established!
9,Star Trek: Insurrection,PICARD,Maximum power!
9,Star Trek: Insurrection,PICARD,"Now, Mister Worf!"
9,Star Trek: Insurrection,WORF,"Captain, Commander Data is safely in custody."
9,Star Trek: Insurrection,GALLATIN,"Captain, Subahdar Gallatin, Son'a Command."
9,Star Trek: Insurrection,CURTIS,"Lieutenant Curtis, attaché to Admiral Dougherty."
9,Star Trek: Insurrection,PICARD,Are you all right?
9,Star Trek: Insurrection,CURTIS,We've been treated extremely well.
9,Star Trek: Insurrection,TROI,"They have an incredible mental discipline, clarity of perception."
