number,title,character,line
10,Star Trek Nemesis,DATA,"As you can see one side of Remus always faces the sun. Due to the extreme temperatures on that half of their world, the Remans live on the dark side of the planet. ...Almost nothing is known about the Reman homeworld, although intelligence scans have proven the existence of dilithium mining and heavy weapons construction. ...The Remans themselves are considered an undesirable caste in the hierarchy of the Empire."
10,Star Trek Nemesis,RIKER,"But they also have the reputation of being formidable warriors. In the Dominion War, Reman troops were used as assault forces in the most violent encounters."
10,Star Trek Nemesis,PICARD,Cannon fodder.
10,Star Trek Nemesis,LAFORGE,"Yeah, but how did a Reman get to be Praetor? I don't get it."
10,Star Trek Nemesis,RIKER,We have to assume Romulan collaborators.
10,Star Trek Nemesis,PICARD,Coup d'état?
10,Star Trek Nemesis,RIKER,The Praetor's power's always been the Romulan fleet. They must be behind Shinzon for him to have overthrown the Senate.
10,Star Trek Nemesis,PICARD,What have you learned about Shinzon?
10,Star Trek Nemesis,DATA,"Starfleet intelligence was only able to provide a partial account of his military record. We can infer he is relatively young and a capable commander. He fought twelve major engagements in the war. All successful. Beyond that, we know nothing."
10,Star Trek Nemesis,PICARD,"Well, ...it seems as though we're truly sailing into the unknown. Keep at it. Anything you can give me will be appreciated. Dismissed."
10,Star Trek Nemesis,LAFORGE,I still can't believe the Captain went along with a memory download.
10,Star Trek Nemesis,DATA,"Captain Picard agrees that the B-4 was probably designed with the same self-actualisation parameters as myself. If my memory engrams are successfully integrated into his positronic matrix, he should have all my abilities."
10,Star Trek Nemesis,LAFORGE,"Yes, but he would have all your memories as well. Do you feel comfortable with that?"
10,Star Trek Nemesis,DATA,"I feel nothing, Geordi. It is my belief that with my memory engrams he will be able to function as a more complete individual."
10,Star Trek Nemesis,LAFORGE,"An individual more like you, you mean."
10,Star Trek Nemesis,DATA,Yes.
10,Star Trek Nemesis,LAFORGE,"Maybe he's not supposed to be like you, Data. Maybe he's supposed to be exactly the way he is."
10,Star Trek Nemesis,DATA,"That might be so, but I believe he should have the opportunity to explore his potential."
10,Star Trek Nemesis,LAFORGE,Okay ...we're done.
10,Star Trek Nemesis,DATA,"B-4, do you know where you are?"
10,Star Trek Nemesis,B-4,I am in a room ...with lights.
10,Star Trek Nemesis,DATA,Can you remember ...our father?
10,Star Trek Nemesis,B-4,Our father?
10,Star Trek Nemesis,DATA,"Yes, Doctor Soong."
10,Star Trek Nemesis,B-4,No.
10,Star Trek Nemesis,DATA,Do you know the name of the Captain of this vessel?
10,Star Trek Nemesis,B-4,Captain? ...No.
10,Star Trek Nemesis,LAFORGE,"Data, he's assimilating a lot of programming. Remember, he's a prototype, a lot less sophisticated than you are. We just don't know if his matrix will be able to adapt. We really need to give him some time."
10,Star Trek Nemesis,DATA,"Geordi, what purpose does this serve?"
10,Star Trek Nemesis,LAFORGE,What?
10,Star Trek Nemesis,DATA,This.
10,Star Trek Nemesis,LAFORGE,That's a redundant memory port. Maybe the provisional memory storage is in case his neural pathways overload? ...Do you mind if I keep him here for a while. ...Run a few diagnostics?
10,Star Trek Nemesis,DATA,"No, I do not mind."
10,Star Trek Nemesis,B-4,Data...
10,Star Trek Nemesis,DATA,"No! You must remain with Commander La Forge. He is going to try to and help you. Captain's log, stardate 56844.9. The Enterprise has arrived at Romulus and is waiting at the designated coordinates. All our hails have gone unanswered. We've been waiting for seventeen hours."
10,Star Trek Nemesis,PICARD,Counselor?
10,Star Trek Nemesis,TROI,"They're out there, sir."
10,Star Trek Nemesis,WORF,"Captain, I recommend we raise shields."
10,Star Trek Nemesis,PICARD,"Not yet, Mister Worf."
10,Star Trek Nemesis,RIKER,"Captain, with all due respect to diplomatic protocol, ...the Federation Council isn't sitting out here, we are."
10,Star Trek Nemesis,PICARD,Patience. Diplomacy is a very exacting occupation. We will wait.
10,Star Trek Nemesis,DATA,Captain.
10,Star Trek Nemesis,WORF,Raising shields.
10,Star Trek Nemesis,PICARD,No!
10,Star Trek Nemesis,WORF,Captain!
10,Star Trek Nemesis,PICARD,"Tactical analysis, Mister Worf."
10,Star Trek Nemesis,WORF,"Fifty-two disruptor banks, twenty-seven photon torpedo bays, primary and secondary shields."
10,Star Trek Nemesis,PICARD,She's a predator.
10,Star Trek Nemesis,WORF,We are being hailed.
10,Star Trek Nemesis,PICARD,On screen.
10,Star Trek Nemesis,VICEROY,"Enterprise. We ...are the Reman warbird, Scimitar."
10,Star Trek Nemesis,PICARD,"Praetor Shinzon, I am pleased to..."
10,Star Trek Nemesis,VICEROY,I am not Shinzon. I am his Viceroy. We are sending transport coordinates.
10,Star Trek Nemesis,RIKER,Not very chatty.
10,Star Trek Nemesis,PICARD,Away team to transporter room four.
10,Star Trek Nemesis,SHINZON,I hope you'll forgive the darkness. ...We're not comfortable in the light.
10,Star Trek Nemesis,PICARD,Praetor Shinzon?
10,Star Trek Nemesis,SHINZON,"Captain Picard. ...Jean Luc Picard. ...I'd always imagined you taller. Isn't that odd? ...You may scan me without subterfuge, Commander Data."
10,Star Trek Nemesis,PICARD,You are not as we imagined you.
10,Star Trek Nemesis,SHINZON,No?
10,Star Trek Nemesis,WORF,You are human.
10,Star Trek Nemesis,PICARD,Why have you asked us to come here?
10,Star Trek Nemesis,PICARD,Praetor?
10,Star Trek Nemesis,SHINZON,I have never met a human woman.
10,Star Trek Nemesis,TROI,I'm only half human.
10,Star Trek Nemesis,SHINZON,"Deanna Troi, ...of Betazed. Empathic, telepathic abilities, ship's counselor. All this I knew. But I didn't know you were so ...beautiful."
10,Star Trek Nemesis,RIKER,You seem quite familiar with our personnel.
10,Star Trek Nemesis,SHINZON,"Oh I am, Commander Riker. ...May I touch your hair?"
10,Star Trek Nemesis,PICARD,"We came to Romulus on a matter we were assured was of great importance. If you have anything to say to us as representatives of the Federation, I suggest you do it now."
10,Star Trek Nemesis,SHINZON,"Yes, I'm sorry, Captain. There is so much we need to talk about."
10,Star Trek Nemesis,PICARD,I would be interested to know what we're talking about.
10,Star Trek Nemesis,SHINZON,"Unity, Captain! ...Tearing down the walls between us to recognize that we are one. ...I'm talking of the thing that makes us the same. ...Peace. We want peace. ...Right now, you're thinking this all sounds too good to be true? But you're also thinking that the chance of peace is too promising to ignore. ...Am I right?"
10,Star Trek Nemesis,PICARD,Yes.
10,Star Trek Nemesis,SHINZON,Then perhaps it's time to add some illumination into our discussion. Computer. Raise the lighting four levels.
10,Star Trek Nemesis,SHINZON,"When I was very young I was stricken with an odd disease. I developed a hypersensitivity to sound. Even the slightest whisper caused me agony. No one could do anything about it. Finally I was taken to a doctor who had some experience of Terran illnesses and he diagnosed me with Shalaft's syndrome. ...Do you know it, Captain?"
10,Star Trek Nemesis,PICARD,...Yes.
10,Star Trek Nemesis,SHINZON,"Then you know it's a very rare syndrome. Genetic. Apparently all the male members of a family have it. ...Eventually I was treated and now I can hear as well as you can, Captain. ...I can see as well as you can. I can feel everything you feel. ...In fact, I feel exactly ...what you feel. Don't I, Jean Luc? ...Come to dinner tomorrow on Romulus! Just the two of us. ...Or, should I say, just the one of us."
10,Star Trek Nemesis,SHINZON,"I think you'll be wanting this. 'Til tomorrow then, Captain. We have much to discuss. ...Computer. Return lighting to previous level."
10,Star Trek Nemesis,CRUSHER,"There's no doubt, Captain, right down to your regressive strain of Shalaft's syndrome. He's a clone. ...They probably used a hair follicle or skin cell."
10,Star Trek Nemesis,RIKER,Why?
10,Star Trek Nemesis,PICARD,"I intend to find out, Number One. Inform Starfleet of the situation. I need to know where the hell he came from. ...Counselor."
10,Star Trek Nemesis,SURAN,"We supported you, Shinzon, when you assassinated the Senate. You told us the timing was perfect for an attack on the Federation."
10,Star Trek Nemesis,SURAN,I don't understand why now you delay.
10,Star Trek Nemesis,SHINZON,You don't have to understand.
10,Star Trek Nemesis,SURAN,And bringing the Enterprise here? What possible purpose could that serve?
10,Star Trek Nemesis,SHINZON,I have a purpose.
10,Star Trek Nemesis,SURAN,Then perhaps you will enlighten us?
10,Star Trek Nemesis,SHINZON,"Silence, Romulan! ...You really must learn patience, Commander. ...Spend eighteen hours every day under the lash of a Romulan guard and you'll soon understand patience."
10,Star Trek Nemesis,SHINZON,"Now go. ...Commander Donatra, ...please remain. ...There's a word I want you to consider. ...Allegiance. It's something I demand from those who serve me."
10,Star Trek Nemesis,DONATRA,Do I serve you?
10,Star Trek Nemesis,SHINZON,"Yes, and I think, faithfully. ...Commander Suran on the other hand gives me pause."
10,Star Trek Nemesis,DONATRA,"Here's another word, Praetor. ...Trust. ...Do you trust me? ...How far does that trust extend? ...How deep does it go? ...What must a commander do to prove herself faithful to you? ...What must a woman do?"
10,Star Trek Nemesis,SHINZON,You are not a woman. You are a Romulan! Serve me faithfully and you will be rewarded. ...Keep those lovely eyes on Commander Suran. And at the first sign of treachery...
10,Star Trek Nemesis,DONATRA,...dispose of him.
10,Star Trek Nemesis,SHINZON,Then you will have proven yourself.
10,Star Trek Nemesis,SHINZON,Now go. ...And Commander! ...If you ever touch me again ...I'll kill you.
10,Star Trek Nemesis,SHINZON,"The Romulans had somehow gained possession of your DNA and I had been created, and when I was ready they were going to replace you with me. Put a Romulan agent at the heart of Starfleet. It was a bold plan."
10,Star Trek Nemesis,PICARD,What happened?
10,Star Trek Nemesis,SHINZON,"As happens frequently here on Romulus, a new government came to power. They decided to abandon the plan. They were afraid that I might be discovered and that it would lead to war. ...Not quite the face you remember."
10,Star Trek Nemesis,PICARD,Not quite.
10,Star Trek Nemesis,SHINZON,"A lifetime of violence will do that. They broke my nose, my jaw. ...But so much is the same. The eyes, surely you recognize the eyes."
10,Star Trek Nemesis,PICARD,Yes.
10,Star Trek Nemesis,SHINZON,"Our eyes reflect our lives, don't they? And yours, so confident!"
10,Star Trek Nemesis,PICARD,So I'm not as tall as you expected?
10,Star Trek Nemesis,SHINZON,I had always hoped I would be two meters.
10,Star Trek Nemesis,PICARD,As had I.
10,Star Trek Nemesis,PICARD,How did you end up on Remus?
10,Star Trek Nemesis,SHINZON,They sent me there to die. How could a mere human survive...
10,Star Trek Nemesis,SHINZON,"...the dilithium mines? Not that it mattered, as I was no longer part of their plans against the Federation. In those terrible depths lived only the damned. Together with the Reman slaves I was condemned to an existence of unceasing labor and starvation under the brutal heel of the Romulan guards. Only the very strongest had any hope of survival. I was only a child when they took me."
10,Star Trek Nemesis,SHINZON,...Then I didn't see the sun or stars again for nearly ten years. The only thing the Romulan guards hated more than the Remans...
10,Star Trek Nemesis,SHINZON,"...was me. But one man took pity on me. ...The man that became my Viceroy. He protected me from the cruelty of the guards. He taught me how to survive. And in that dark place where there was nothing of myself, I found my Reman brothers."
10,Star Trek Nemesis,SHINZON,They showed me the only true kindness I had ever known.
10,Star Trek Nemesis,PICARD,You're doing this to liberate the Remans.
10,Star Trek Nemesis,SHINZON,That is the single thought behind everything I have done. From building the Scimitar at a secret base to assembling my army. Finally coming to Romulus in force. I knew they would never give us our freedom. I would have to take it!
10,Star Trek Nemesis,PICARD,But how many Romulans died for your freedom?
10,Star Trek Nemesis,SHINZON,Too many. But the point is finally the Empire is realizing there is a better way. And that way is peace. ...You don't trust me.
10,Star Trek Nemesis,PICARD,I have no reason to.
10,Star Trek Nemesis,SHINZON,"You have every reason. If you had lived my life and experienced the suffering of my people, you'd be standing where I am."
10,Star Trek Nemesis,PICARD,If you had lived my life you would understand my responsibility to the Federation. I cannot allow my personal feelings to unduly influence my decisions.
10,Star Trek Nemesis,SHINZON,All I have are my personal feelings. I want to know what it means to be human. The Remans have given me a future. You can tell me about my past.
10,Star Trek Nemesis,PICARD,I can tell you about my past.
10,Star Trek Nemesis,SHINZON,Were we Picards always warriors?
10,Star Trek Nemesis,PICARD,I think of myself as an explorer.
10,Star Trek Nemesis,SHINZON,"Well, were we always explorers?"
10,Star Trek Nemesis,PICARD,"I was the first Picard to leave our solar system. It caused quite a stir in the family, but I'd spent my youth..."
10,Star Trek Nemesis,SHINZON,"...looking up at the stars, dreaming about what was up there, about..."
10,Star Trek Nemesis,PICARD,"...new worlds. ...I'm trying to believe you, Shinzon. ...If there is one ideal the Federation holds most dear is that all men, all races, can be united. ...What better example. A Starfleet captain standing in the Romulan Senate. ...Nothing would make me more proud than to take your hand in friendship. In time, ...when that trust has been earned."
10,Star Trek Nemesis,WORF,"Sir, we have had an unauthorized access into the main computer."
10,Star Trek Nemesis,PICARD,Source?
10,Star Trek Nemesis,LAFORGE,"It's going to take some time to figure that out, Captain. The data stream was rerouted through substations all over the ship."
10,Star Trek Nemesis,PICARD,What programs were accessed?
10,Star Trek Nemesis,LAFORGE,"Well, ...that's what I can't figure out. It's mostly just basic stellar cartography, star charts, communications protocols, uplinks from colony tracking stations. It's not even restricted material."
10,Star Trek Nemesis,PICARD,Nevertheless we must learn the source. Keep me informed.
10,Star Trek Nemesis,LAFORGE,"Captain, there is something else. I was reviewing the sensor logs. Look at this! When the Scimitar decloaked there was a momentary spike in the tertiary EM band. There! ...You're not going to believe this. It's thalaron."
10,Star Trek Nemesis,PICARD,I thought thalaron radiation was theoretical.
10,Star Trek Nemesis,LAFORGE,Which is why our initial scans didn't pick it up. He's got it.
10,Star Trek Nemesis,PICARD,Thalaron research was banned in the Federation because of its bioqenic properties.
10,Star Trek Nemesis,CRUSHER,"It has the ability to consume organic material at the subatomic level. I can't overestimate the danger of thalaron radiation, Jean Luc. A microscopic amount could kill every living thing on this ship in a matter of seconds."
10,Star Trek Nemesis,PICARD,I understand. Keep on it. I want to know what he has and how to neutralize any threat. ...I need options.
10,Star Trek Nemesis,VICEROY,This was a mistake. We're wasting time.
10,Star Trek Nemesis,SHINZON,My ..time and I shall spend it how I choose.
10,Star Trek Nemesis,VICEROY,"Do not forget our mission, Shinzon. We must act. Now!"
10,Star Trek Nemesis,SHINZON,We'll return to the Scimitar. I was merely curious about him.
10,Star Trek Nemesis,PICARD,"Come. ...Beverly, come in. ...Remember him?"
10,Star Trek Nemesis,CRUSHER,He was a bit cocky as I recall.
10,Star Trek Nemesis,PICARD,"He was a damn fool. Selfish, ambitious, very much in need of seasoning."
10,Star Trek Nemesis,CRUSHER,He turned out all right.
10,Star Trek Nemesis,PICARD,"I really wanted to believe Shinzon. ...But this thalaron radiation just can't be explained away. ...Whatever he's after, it isn't peace."
10,Star Trek Nemesis,CRUSHER,Is he very much the way you were?
10,Star Trek Nemesis,PICARD,...Oh yes.
10,Star Trek Nemesis,DATA,Data to Captain Picard.
10,Star Trek Nemesis,PICARD,"Go ahead, Data."
10,Star Trek Nemesis,DATA,"Captain, Geordi and I have identified the source of the unauthorized computer access. And, I believe, we have found a way to gain a tactical advantage."
10,Star Trek Nemesis,PICARD,On my way.
10,Star Trek Nemesis,TROI,"Will, as ship's counselor I recommend you come and get some sleep."
10,Star Trek Nemesis,RIKER,Some honeymoon!
10,Star Trek Nemesis,TROI,Come to bed.
10,Star Trek Nemesis,RIKER,Imzadi.
10,Star Trek Nemesis,SHINZON,Imzadi. ...He can never know you as I can. He can never touch you as I can.
10,Star Trek Nemesis,TROI,This isn't real!
10,Star Trek Nemesis,SHINZON,Feel my lips.
10,Star Trek Nemesis,VICEROY,"I'm with you, Imzadi. I'll always be with you now."
10,Star Trek Nemesis,TROI,This isn't real!
10,Star Trek Nemesis,RIKER,What's the matter?
10,Star Trek Nemesis,TROI,No!
10,Star Trek Nemesis,RIKER,Deanna? ...Deanna? ...Deanna!
10,Star Trek Nemesis,TROI,No!
10,Star Trek Nemesis,VICEROY,The bond has been broken.
10,Star Trek Nemesis,SHINZON,Find her again.
10,Star Trek Nemesis,REMAN OFFICER,"Praetor, we've received the transponder signal."
10,Star Trek Nemesis,VICEROY,It's accelerating. You have no more time for games.
10,Star Trek Nemesis,SHINZON,Have the doctors prepare.
10,Star Trek Nemesis,SHINZON,Transport!
10,Star Trek Nemesis,SHINZON,Begin the download.
10,Star Trek Nemesis,SHINZON,"Tea, ...hot."
10,Star Trek Nemesis,CRUSHER,"Aside from slightly elevated levels of adrenalin and serotonin, you're completely normal."
10,Star Trek Nemesis,PICARD,"Deanna, can you describe it?"
10,Star Trek Nemesis,TROI,It was a... It was a violation. ...Shinzon's Viceroy seems to have the ability to reach into my thoughts. I've become a liability. I request to be relieved of my duties.
