number,title,character,line
6,Star Trek VI: The Undiscovered Country,VALERIS,"I could only succeed you, sir."
6,Star Trek VI: The Undiscovered Country,UHURA,Now hear this. All officers to the bridge. Klingon battle cruiser off the port bow. All officers to the bridge.
6,Star Trek VI: The Undiscovered Country,VOICE,Captain on the bridge.
6,Star Trek VI: The Undiscovered Country,CHEKOV,"Shall we raise our shields, Captain?"
6,Star Trek VI: The Undiscovered Country,KIRK,I've never been this close.
6,Star Trek VI: The Undiscovered Country,SPOCK,The Chancellor is undoubtedly awaiting our signal.
6,Star Trek VI: The Undiscovered Country,KIRK,"Uhura, hailing frequencies."
6,Star Trek VI: The Undiscovered Country,UHURA,Aye sir.
6,Star Trek VI: The Undiscovered Country,KIRK,"Right standard rudder, bring us alongside."
6,Star Trek VI: The Undiscovered Country,VALERIS,"Right standard rudder, Z plus five degrees."
6,Star Trek VI: The Undiscovered Country,UHURA,"Channel is open, Captain."
6,Star Trek VI: The Undiscovered Country,KIRK,"This is the Starship Enterprise, Captain James T. Kirk commanding."
6,Star Trek VI: The Undiscovered Country,GORKON,This is Kronos One. I am Chancellor Gorkon.
6,Star Trek VI: The Undiscovered Country,KIRK,Chancellor. We've been ordered to escort you through Federation space to your meeting on Earth.
6,Star Trek VI: The Undiscovered Country,GORKON,"Thank you, Captain."
6,Star Trek VI: The Undiscovered Country,KIRK,Would you and your party care to dine this evening aboard the Enterprise with my officers as guests of the United Federation of Planets?
6,Star Trek VI: The Undiscovered Country,GORKON,We would be delighted to accept your gracious invitation.
6,Star Trek VI: The Undiscovered Country,KIRK,We'll make arrangements to have you beamed aboard at nineteen thirty hours.
6,Star Trek VI: The Undiscovered Country,GORKON,I shall look forward to that.
6,Star Trek VI: The Undiscovered Country,KIRK,I hope you're happy.
6,Star Trek VI: The Undiscovered Country,VALERIS,"Captain, there is a supply of Romulan ale aboard. It might make the evening pass more ...smoothly?"
6,Star Trek VI: The Undiscovered Country,KIRK,"Officer thinking, Lieutenant."
6,Star Trek VI: The Undiscovered Country,CHEKOV,Guess who is coming to dinner?
6,Star Trek VI: The Undiscovered Country,KIRK,Energize.
6,Star Trek VI: The Undiscovered Country,KIRK,Chancellor Gorkon.
6,Star Trek VI: The Undiscovered Country,GORKON,Captain Kirk.
6,Star Trek VI: The Undiscovered Country,KIRK,"May I present Captain Spock, whom I believe you know."
6,Star Trek VI: The Undiscovered Country,GORKON,"Captain, face to face at last. ...You have my thanks."
6,Star Trek VI: The Undiscovered Country,SPOCK,Chancellor.
6,Star Trek VI: The Undiscovered Country,GORKON,"Gentlemen, this is my daughter Azetbur, ...my military advisor Brigadier Kerla, ...and this is General Chang my chief of staff."
6,Star Trek VI: The Undiscovered Country,CHANG,"I've always wanted to meet you, Captain."
6,Star Trek VI: The Undiscovered Country,KIRK,I'm not sure how to take that.
6,Star Trek VI: The Undiscovered Country,KERLA,"Sincere admiration, Kirk,..."
6,Star Trek VI: The Undiscovered Country,CHANG,...from one warrior to another.
6,Star Trek VI: The Undiscovered Country,KIRK,Right. ...This way. I think you might enjoy a brief tour.
6,Star Trek VI: The Undiscovered Country,CREWMAN #1,They all look alike.
6,Star Trek VI: The Undiscovered Country,CREWMAN #2,What about that smell? You know only the top of the line models can even talk and...
6,Star Trek VI: The Undiscovered Country,VALERIS,You men have work? CREWMAN #1/#
6,Star Trek VI: The Undiscovered Country,CREWMAN #2,"Yes, ma'am."
6,Star Trek VI: The Undiscovered Country,VALERIS,Then snap to it.
6,Star Trek VI: The Undiscovered Country,GORKON,"I offer a toast. ...The undiscovered country, ...the future."
6,Star Trek VI: The Undiscovered Country,ALL,The undiscovered country.
6,Star Trek VI: The Undiscovered Country,SPOCK,"Hamlet, act three, scene one."
6,Star Trek VI: The Undiscovered Country,GORKON,You have not experienced Shakespeare until you have read him in the original Klingon.
6,Star Trek VI: The Undiscovered Country,CHANG,'To be or not to be.'
6,Star Trek VI: The Undiscovered Country,KERLA,"Captain Kirk, I thought Romulan ale was illegal."
6,Star Trek VI: The Undiscovered Country,KIRK,One of the advantages of being a thousand light years from Federation headquarters.
6,Star Trek VI: The Undiscovered Country,MCCOY,"To you, Chancellor Gorkon, one of the architects of our future."
6,Star Trek VI: The Undiscovered Country,ALL,Chancellor!
6,Star Trek VI: The Undiscovered Country,SCOTT,Perhaps we are looking at something of that future here.
6,Star Trek VI: The Undiscovered Country,CHANG,"Tell me, Captain Kirk, would you be willing to give up Starfleet?"
6,Star Trek VI: The Undiscovered Country,SPOCK,I believe the Captain feels that Starfleet's mission has always been one of peace.
6,Star Trek VI: The Undiscovered Country,CHANG,Ah.
6,Star Trek VI: The Undiscovered Country,KIRK,Far be it for me to dispute my first officer. Starfleet has always been...
