number,title,character,line
3,Star Trek III: The Search for Spock,GUARD #1,"Admiral, ...Starfleet is...."
3,Star Trek III: The Search for Spock,KIRK,This man is sick! Take a look!
3,Star Trek III: The Search for Spock,SULU,The side elevator. Agents on their way up.
3,Star Trek III: The Search for Spock,SULU,Don't call me Tiny.
3,Star Trek III: The Search for Spock,KIRK,"Unit two, this is unit one. The Kobayashi Maru has set sail for the promised land. Acknowledge."
3,Star Trek III: The Search for Spock,CHEKOV,Message acknowledged. All units will be informed.
3,Star Trek III: The Search for Spock,MCCOY,You're taking me to the promised land?
3,Star Trek III: The Search for Spock,KIRK,What are friends for?
3,Star Trek III: The Search for Spock,STYLES,"Ah, Mister Scott. Calling it a night?"
3,Star Trek III: The Search for Spock,SCOTT,Yes sir.
3,Star Trek III: The Search for Spock,STYLES,Turning in myself. Looking forward to breaking some of Enterprise's speed records tomorrow.
3,Star Trek III: The Search for Spock,SCOTT,"Ah, ah. Yes sir. Good night."
3,Star Trek III: The Search for Spock,TURBOLIFT VOICE,Level please!
3,Star Trek III: The Search for Spock,SCOTT,Transporter room.
3,Star Trek III: The Search for Spock,TURBOLIFT VOICE,Thank you.
3,Star Trek III: The Search for Spock,SCOTT,Up your shaft.
3,Star Trek III: The Search for Spock,UHURA,Roger. Old City Station at twenty-two hundred hours. All is well.
3,Star Trek III: The Search for Spock,STARFLEET VOICE,Understood. All stations clear. MR.
3,Star Trek III: The Search for Spock,ADVENTURE,"You amaze me, Commander."
3,Star Trek III: The Search for Spock,UHURA,"Oh, how is that? MR."
3,Star Trek III: The Search for Spock,ADVENTURE,"A twenty-year space veteran, yet you sure choose the worst duty station in town. I mean, look at this place, this is the hind end of space."
3,Star Trek III: The Search for Spock,UHURA,"Peace and quiet appeals to me, Lieutenant. MR."
3,Star Trek III: The Search for Spock,ADVENTURE,"Well, maybe that's okay for someone like you whose career is winding down. But me, I need some challenge in my life, some adventure, ...maybe even just a surprise or two."
3,Star Trek III: The Search for Spock,UHURA,"You know what they say, Be careful what you wish for. You may get it."
3,Star Trek III: The Search for Spock,KIRK,"Good evening, Commander. Is everything ready?"
3,Star Trek III: The Search for Spock,UHURA,"Step into my parlor, gentlemen. MR."
3,Star Trek III: The Search for Spock,ADVENTURE,"That's Admiral Kirk, my God!"
3,Star Trek III: The Search for Spock,UHURA,"Very good for you, Lieutenant. MR."
3,Star Trek III: The Search for Spock,ADVENTURE,"But it's damn irregular. No destination orders, no encoded ID's."
3,Star Trek III: The Search for Spock,UHURA,All true. MR.
3,Star Trek III: The Search for Spock,ADVENTURE,"Well, ...what are we going to do about it?"
3,Star Trek III: The Search for Spock,UHURA,"I am not going to do anything about it, but you're going to sit in the closet. MR."
3,Star Trek III: The Search for Spock,ADVENTURE,The closet? Have you lost all your sense of reality?
3,Star Trek III: The Search for Spock,UHURA,This isn't reality. ...This is fantasy. You wanted adventure? How's this? The old adrenalin going? Good boy. Now get in the closet. MR.
3,Star Trek III: The Search for Spock,ADVENTURE,Okay! Uh...
