season,episode,title,character,line
1,1,"More Tribbles, More Troubles",KIRK,"Captain's log, stardate 5392.4. The Enterprise has been assigned to escort two robot grain ships to Sherman's Planet, which has been struck by crop failures and famine. This shipment of seed grain, quintrotriticale, is necessary to the survival of the colonists. We are breaking course to Sherman's Planet to investigate what appears to be a Klingon battle cruiser pursuing some kind of smaller ship. Observation may confirm a rumor that the Klingons have a new weapon, type so far unknown."
1,1,"More Tribbles, More Troubles",SULU,"Captain, it is a Klingon ship. Rapidly closing on its target."
1,1,"More Tribbles, More Troubles",SPOCK,Sensors indicate the smaller vessel is a one-man scout ship of common design.
1,1,"More Tribbles, More Troubles",SULU,They're firing on him.
1,1,"More Tribbles, More Troubles",KIRK,"Klingon battle cruiser, identify yourself. Ahead, warp factor six. Scotty, lock the transporter on that small vessel. We're going to rescue that pilot."
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, aye, Captain."
1,1,"More Tribbles, More Troubles",SCOTT,Locking on.
1,1,"More Tribbles, More Troubles",KIRK,"Open hailing frequencies. Klingon battle cruiser, identify yourself. You are violating Federation space. Identify yourself. Stop firing on scout ship."
1,1,"More Tribbles, More Troubles",KIRK,Arm all phasers. Deflector shields up.
1,1,"More Tribbles, More Troubles",SULU,Phasers armed. Shields up.
1,1,"More Tribbles, More Troubles",KIRK,"Ahead warp factor eight. Klingon battle cruiser, identify yourself."
1,1,"More Tribbles, More Troubles",SULU,They got him.
1,1,"More Tribbles, More Troubles",KIRK,"Scotty, have you got that pilot yet?"
1,1,"More Tribbles, More Troubles",SCOTT,"I don't know, sir."
1,1,"More Tribbles, More Troubles",SCOTT,That Klingon . That blast decalibrated the integration parameters.
1,1,"More Tribbles, More Troubles",SULU,Captain. (The Klingon ship is coming straight for them. Red Alert sounds. A wibbly energy field is fired at Enterprise)
1,1,"More Tribbles, More Troubles",KIRK,The new weapon. Spock?
1,1,"More Tribbles, More Troubles",SPOCK,"Some kind of field effect, Captain. It will hit us in precisely four seconds. It produces a most remarkable disruption."
1,1,"More Tribbles, More Troubles",SCOTT,"Now, what"
1,1,"More Tribbles, More Troubles",SULU,Our engines are dead.
1,1,"More Tribbles, More Troubles",SPOCK,"Captain, we have been hit by a kind of projected stasis field. Our matter-antimatter generators are disabled. We are paralyzed."
1,1,"More Tribbles, More Troubles",KIRK,Fire phasers.
1,1,"More Tribbles, More Troubles",SULU,"The phasers don't work, sir."
1,1,"More Tribbles, More Troubles",SPOCK,"The photon torpedoes will not respond, either. The stasis field disables all higher-order field and warp functions."
1,1,"More Tribbles, More Troubles",UHURA,"Well, we could always throw rocks."
1,1,"More Tribbles, More Troubles",SPOCK,This new Klingon weapon must be one of surprising power if it can immobilize a starship. The energy drain on the Klingon ship would be enormous.
1,1,"More Tribbles, More Troubles",KIRK,"Scotty, did you get that pilot?"
1,1,"More Tribbles, More Troubles",SCOTT,"I got him in the beam, sir."
1,1,"More Tribbles, More Troubles",SCOTT,But I can't integrate him. The system's been diskoordinated.
1,1,"More Tribbles, More Troubles",UHURA,"Captain, I have a message coming in, sir."
1,1,"More Tribbles, More Troubles",KIRK,Put it on the viewscreen.
1,1,"More Tribbles, More Troubles",KOLOTH,"Ah, Captain Kirk."
1,1,"More Tribbles, More Troubles",KIRK,Release my ship.
1,1,"More Tribbles, More Troubles",KOLOTH,"I'd be delighted to, Captain Kirk, if you will turn over the pilot of the little ship."
1,1,"More Tribbles, More Troubles",KIRK,That ship was a Federation-built craft. The pilot is under our protection.
1,1,"More Tribbles, More Troubles",KOLOTH,"He has committed ecological sabotage. If I have to take him by force, I will."
1,1,"More Tribbles, More Troubles",KIRK,"The first Klingon to step aboard this ship will be the last Klingon. Full security alert, Mister Spock."
1,1,"More Tribbles, More Troubles",KOLOTH,"I'm afraid, Captain Kirk, you'll find your phasers no longer work, nor any of your weapons."
1,1,"More Tribbles, More Troubles",UHURA,"Mister Spock, I'm losing contact with our robot ships. They're not held by the stasis field and they're moving out of range."
1,1,"More Tribbles, More Troubles",KIRK,"What was that? Lieutenant, cut off that frequency."
1,1,"More Tribbles, More Troubles",UHURA,"Yes, sir. The robot ships, they're moving off."
1,1,"More Tribbles, More Troubles",KIRK,They still have power? We still control them?
1,1,"More Tribbles, More Troubles",SULU,"Affirmative, sir."
1,1,"More Tribbles, More Troubles",KIRK,"Bring them back, Mister Sulu. Have them ram the Klingon ship."
1,1,"More Tribbles, More Troubles",SPOCK,"Captain, you can't afford to lose that grain."
1,1,"More Tribbles, More Troubles",KIRK,"I can afford even less to lose the Enterprise. Open the hailing frequency again, Lieutenant. Captain Koloth. I'm going to give you one last chance to release the Enterprise."
1,1,"More Tribbles, More Troubles",KOLOTH,"You're going to give me one chance? It won't work, Captain Kirk."
1,1,"More Tribbles, More Troubles",KIRK,"It will work, or he'd still be gloating. Bring the robot ships in from two different angles, Mister Sulu."
1,1,"More Tribbles, More Troubles",SPOCK,Incredible. The amount of energy that field must require.
1,1,"More Tribbles, More Troubles",SPOCK,They couldn't maintain the stasis field.
1,1,"More Tribbles, More Troubles",KIRK,"Keep your phasers locked on target, Mister Sulu. Hold your fire until they fire first."
1,1,"More Tribbles, More Troubles",SULU,"Aye, sir. Phasers locked on."
1,1,"More Tribbles, More Troubles",SPOCK,Apparently their battle capacity is down. They only damaged it.
1,1,"More Tribbles, More Troubles",SULU,They're veering off.
1,1,"More Tribbles, More Troubles",SPOCK,Sensors indicate their power cells are almost exhausted. They probably don't have the strength for a prolonged battle now.
1,1,"More Tribbles, More Troubles",KIRK,"Scotty, can you integrate that pilot now?"
1,1,"More Tribbles, More Troubles",SCOTT,"I think so, Captain."
1,1,"More Tribbles, More Troubles",KIRK,We'll be right there.
1,1,"More Tribbles, More Troubles",KIRK,Call McCoy to the Transporter room. Spock.
1,1,"More Tribbles, More Troubles",KIRK,Have you got him?
1,1,"More Tribbles, More Troubles",SCOTT,"Just putting him together now, sir."
1,1,"More Tribbles, More Troubles",KIRK,I think we know that man.
1,1,"More Tribbles, More Troubles",SPOCK,It appears to be
1,1,"More Tribbles, More Troubles",MCCOY,I don't want to think about it.
1,1,"More Tribbles, More Troubles",KIRK,Cyrano Jones!
1,1,"More Tribbles, More Troubles",SCOTT,And he's got tribbles with him. Tribbles!
1,1,"More Tribbles, More Troubles",KIRK,"Captain's log, supplemental. Our rescue effort has given us some knowledge of the new Klingon weapon and the presence of Cyrano Jones, intergalactic trader and general nuisance."
1,1,"More Tribbles, More Troubles",JONES,Captain Kirk. Friend Kirk.
1,1,"More Tribbles, More Troubles",KIRK,"Seal off the area, Ensign. You know the law about transporting animals proven harmful."
1,1,"More Tribbles, More Troubles",JONES,"Captain, these are safe tribbles."
1,1,"More Tribbles, More Troubles",MCCOY,There's no such thing as a safe tribble.
1,1,"More Tribbles, More Troubles",SPOCK,A safe tribble would be a contradiction in terms. Tribbles are well known for their proclivities in multiplication.
1,1,"More Tribbles, More Troubles",JONES,"And they breed fast, too. And that's why these tribbles are safe. They don't reproduce."
1,1,"More Tribbles, More Troubles",MCCOY,Don't reproduce?
1,1,"More Tribbles, More Troubles",JONES,"I've had them genetically engineered for compatibility with humanoid ecologies. See how friendly and loveable they are? And not a baby in the bunch. They're great pets and profitable, too."
1,1,"More Tribbles, More Troubles",KIRK,"Jones, how did you get away from Space Station K7? You were supposed to clean up all the tribbles there."
1,1,"More Tribbles, More Troubles",JONES,"Oh, well, I managed a short parole. I found some help. This is a tribble predator. It's called a glommer."
1,1,"More Tribbles, More Troubles",JONES,Watch.
1,1,"More Tribbles, More Troubles",MCCOY,"Well, at least it's neat."
1,1,"More Tribbles, More Troubles",KIRK,"Why were the Klingons chasing you, Jones?"
1,1,"More Tribbles, More Troubles",JONES,How should I know? Klingons have notoriously bad tempers.
1,1,"More Tribbles, More Troubles",SPOCK,"That may be true, but they rarely enter Federation space and fire on Federation vessels without reason."
1,1,"More Tribbles, More Troubles",KIRK,They did mention ecological sabotage.
1,1,"More Tribbles, More Troubles",JONES,Me? A saboteur? Ridiculous.
1,1,"More Tribbles, More Troubles",KIRK,Captain Koloth was pretty emphatic.
1,1,"More Tribbles, More Troubles",JONES,It was such a little thing. I can't understand at all why they got upset.
1,1,"More Tribbles, More Troubles",KIRK,What did you do?
1,1,"More Tribbles, More Troubles",JONES,I only sold them some tribbles.
1,1,"More Tribbles, More Troubles",KIRK,You sold tribbles on a Klingon planet?
1,1,"More Tribbles, More Troubles",JONES,"Well, I didn't know it was a Klingon planet."
1,1,"More Tribbles, More Troubles",KIRK,Tribbles don't like Klingons. That should have given you some clue.
1,1,"More Tribbles, More Troubles",JONES,"Klingons like tribbles even less. It was lucky you came along and saved me when you did, Friend Kirk. I couldn't have outrun them much longer."
1,1,"More Tribbles, More Troubles",KIRK,"According to our computer files, Jones, you are in violation of three Federation mandates and forty seven local ones. You're confined until we complete our mission. Then we'll turn you over to the proper authorities."
1,1,"More Tribbles, More Troubles",JONES,"Captain, couldn't we talk this over? I didn't think so."
1,1,"More Tribbles, More Troubles",MCCOY,"Jim, Cyrano Jones is right. These tribbles don't reproduce. They just get fat. I don't think we have anything to worry about."
1,1,"More Tribbles, More Troubles",KIRK,"Not about tribbles, anyway. I am concerned about that new Klingon weapon."
1,1,"More Tribbles, More Troubles",SPOCK,"It is an energy-sapping field of great strength, Captain. It immobilizes a starship and its weapons capability. But apparently, it also immobilizes the attacking ship's abilities at the same time."
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, and if that's true, then it's a weapon that leaves them as helpless as it does us."
1,1,"More Tribbles, More Troubles",SPOCK,"I believe I just said that, Mister Scott."
1,1,"More Tribbles, More Troubles",KIRK,The practical advantages of such a weapon would seem to be limited.
1,1,"More Tribbles, More Troubles",SPOCK,"Perhaps, but there are logical applications. The key question is, how long does it take them to recharge? They will probably attack us again as soon as they are back up to power. And they will probably begin by destroying the other robot ship to prevent us from repeating the same trick. They want Cyrano Jones very badly."
1,1,"More Tribbles, More Troubles",MCCOY,"He really doesn't seem the saboteur type, Jim."
1,1,"More Tribbles, More Troubles",KIRK,"Yes. Status report on the damaged grain ship, Scotty?"
1,1,"More Tribbles, More Troubles",SCOTT,"Well, sir, we've managed to transfer all the grain aboard, but it severely limits us. We filled the shuttlecraft hangars, all our extra holds, and we've even got containers of that wheat, that quintrotriticale, in the corridors of the ship. And then we've got that other robot ship to escort, too. I don't like it at all, sir."
1,1,"More Tribbles, More Troubles",KIRK,"Nor do I, Mister Scott, but we've got to do it. Sherman's Planet needs that grain desperately."
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, sir, but we've got tribbles on the ship, quintrotriticale in the corridors, Klingons in the quadrant. It can ruin your whole day, sir."
1,1,"More Tribbles, More Troubles",SPOCK,"Captain, sensors are picking up a Klingon battle cruiser."
1,1,"More Tribbles, More Troubles",KIRK,Deflector shields up. Stand by phasers. How fat do these things get?
1,1,"More Tribbles, More Troubles",SULU,Klingon ship approaching rapidly. Within phaser range in thirty seconds.
1,1,"More Tribbles, More Troubles",SPOCK,"Obviously, they can recharge their power in a matter of hours."
1,1,"More Tribbles, More Troubles",KIRK,Use the robot ship as a decoy. Have it change course and move off. We'll use it again to give the Klingons trouble. They can't control more than one ship at a time with their stasis field.
1,1,"More Tribbles, More Troubles",SULU,Beginning evasive maneuvers.
1,1,"More Tribbles, More Troubles",SPOCK,"The Klingon seems to be veering off. My mistake, Captain. They were not veering off. They were attacking the grain ship."
1,1,"More Tribbles, More Troubles",SULU,But they didn't destroy it. They only wrecked the propulsion units. They left the cargo intact.
1,1,"More Tribbles, More Troubles",SPOCK,Captain Koloth is quite a marksman.
1,1,"More Tribbles, More Troubles",SULU,They've changed course. They're coming in again.
1,1,"More Tribbles, More Troubles",KIRK,Ready phasers.
1,1,"More Tribbles, More Troubles",SULU,"Phasers armed and ready, sir."
1,1,"More Tribbles, More Troubles",KIRK,Photon torpedoes. Fire one.
1,1,"More Tribbles, More Troubles",SPOCK,They're running away. Very odd. They did not use their stasis weapon at all.
1,1,"More Tribbles, More Troubles",KIRK,Perhaps they haven't had enough time to recharge it.
1,1,"More Tribbles, More Troubles",SPOCK,Or the purpose of the attack was something else.
1,1,"More Tribbles, More Troubles",SULU,They disabled the robot ship.
1,1,"More Tribbles, More Troubles",KIRK,"Scotty, put a tractor beam on it. We'll take it in tow."
1,1,"More Tribbles, More Troubles",SPOCK,"Captain, that could be exactly what they want us to do. Tow the robot and limit our available power. We're carrying the extra mass of the first ship's cargo, and now we have the second one in tow. That requires a great deal of power we won't be able to use in battle."
1,1,"More Tribbles, More Troubles",KIRK,That seems logical.
1,1,"More Tribbles, More Troubles",SPOCK,Thank you.
1,1,"More Tribbles, More Troubles",KIRK,"Well, Mister Spock, do you have any ideas?"
1,1,"More Tribbles, More Troubles",SPOCK,We could always throw tribbles at them.
1,1,"More Tribbles, More Troubles",KIRK,I thought Vulcans didn't have a sense of humor.
1,1,"More Tribbles, More Troubles",SPOCK,"We don't, Captain."
1,1,"More Tribbles, More Troubles",SCOTT,"Captain, we've got broken cargo containers in all the corridors, and the tribbles are eating the grain."
1,1,"More Tribbles, More Troubles",KIRK,Get Cyrano Jones up here.
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, sir."
1,1,"More Tribbles, More Troubles",KIRK,Any sign of Captain Koloth's ship?
1,1,"More Tribbles, More Troubles",SULU,"Nothing, sir."
1,1,"More Tribbles, More Troubles",KIRK,Keep scanning.
1,1,"More Tribbles, More Troubles",JONES,"Captain Kirk, what can I do for you? Some Spican flame gems perhaps?"
1,1,"More Tribbles, More Troubles",KIRK,Your tribbles are all over my ship. My security men can't find them all.
1,1,"More Tribbles, More Troubles",JONES,"You need better security men, Captain."
1,1,"More Tribbles, More Troubles",KIRK,"Mister Jones, you are in enough trouble already."
1,1,"More Tribbles, More Troubles",JONES,"Captain, a harmless little tribble. What can they hurt?"
1,1,"More Tribbles, More Troubles",KIRK,"Harmless, maybe. Little? In any case, they're eating the quintrotriticale."
1,1,"More Tribbles, More Troubles",JONES,The what?
1,1,"More Tribbles, More Troubles",KIRK,The wheat!
1,1,"More Tribbles, More Troubles",JONES,"They're hungry, Captain."
1,1,"More Tribbles, More Troubles",KIRK,"So are the people on Sherman's Planet. A little tribble doesn't eat much, a big tribble does. And these are growing. Jones, is this the ecological sabotage the Klingons are so mad about?"
1,1,"More Tribbles, More Troubles",SULU,"Captain, the Klingons are coming back."
1,1,"More Tribbles, More Troubles",KIRK,Speak of the devil.
1,1,"More Tribbles, More Troubles",MCCOY,"Jim, there's something about these tribbles."
1,1,"More Tribbles, More Troubles",KIRK,"Later, Bones. Mister Sulu, release the robot ship. We'll swing back and pick it up later. Deflector shields up. Stand by photon torpedoes. And all noncombatants off the Bridge."
1,1,"More Tribbles, More Troubles",KIRK,"Captain's log, supplemental. The Klingon ship under command of Captain Koloth is forcing us into a battle for custody of Cyrano Jones for reasons still unknown."
1,1,"More Tribbles, More Troubles",SPOCK,Contact in thirty seconds.
1,1,"More Tribbles, More Troubles",KIRK,Ready photon torpedoes. Fire one.
1,1,"More Tribbles, More Troubles",SULU,One fired.
1,1,"More Tribbles, More Troubles",SCOTT,That's done it. We're caught.
1,1,"More Tribbles, More Troubles",UHURA,"Message coming in, sir."
1,1,"More Tribbles, More Troubles",KOLOTH,"Ah, Captain Kirk. We'll take control of your ship now."
1,1,"More Tribbles, More Troubles",KIRK,Not if I can help it.
1,1,"More Tribbles, More Troubles",KOLOTH,I want your prisoner.
1,1,"More Tribbles, More Troubles",KIRK,"Much as I hate to admit it, Captain Koloth, Cyrano Jones is a citizen of the Federation and entitled to Federation protection. I must, much as it pains me, refuse your request."
1,1,"More Tribbles, More Troubles",KOLOTH,It is not a request. Don't force me to take steps that we will both regret.
1,1,"More Tribbles, More Troubles",KIRK,"Close channel, Lieutenant."
1,1,"More Tribbles, More Troubles",UHURA,"With pleasure, sir."
1,1,"More Tribbles, More Troubles",SPOCK,"Aren't you going to sit down, sir?"
1,1,"More Tribbles, More Troubles",KIRK,I think I'll stand.
1,1,"More Tribbles, More Troubles",KOLOTH,Implement boarding plan C.
1,1,"More Tribbles, More Troubles",KORAX,"Yes, sir."
1,1,"More Tribbles, More Troubles",KIRK,"Mister Scott, we're going to implement Emergency defense plan B."
1,1,"More Tribbles, More Troubles",SCOTT,"Plan B, sir?"
1,1,"More Tribbles, More Troubles",KIRK,Mister Spock suggested it.
1,1,"More Tribbles, More Troubles",SCOTT,"Emergency plan B complete, sir."
1,1,"More Tribbles, More Troubles",KIRK,"Open hailing frequencies, Lieutenant. Captain Koloth, are you ready to release my ship?"
1,1,"More Tribbles, More Troubles",KOLOTH,"Release your ship? Kirk, you are monotonous."
1,1,"More Tribbles, More Troubles",KIRK,"You don't know yet, do you?"
1,1,"More Tribbles, More Troubles",KOLOTH,Know what?
1,1,"More Tribbles, More Troubles",KIRK,That we have immobilized your ship worse than you have immobilized ours.
1,1,"More Tribbles, More Troubles",KOLOTH,I doubt that. Our instruments report nothing except some undue transporter activity and Kirk? Tribbles?
1,1,"More Tribbles, More Troubles",KIRK,Tribbles.
1,1,"More Tribbles, More Troubles",KOLOTH,"Kirk, Cyrano Jones took a Klingon genetic construct, an artificial creature from one of our planets. We must have it back. It was designed to be a tribble predator. We are prepared to go to war if we have to."
1,1,"More Tribbles, More Troubles",KIRK,You must have others.
1,1,"More Tribbles, More Troubles",KOLOTH,"This was the first one, Kirk. We need it in order to grow others from it. We need it to get rid of the tribbles"
1,1,"More Tribbles, More Troubles",KOLOTH,Jones sold before they completely overrun the planet.
1,1,"More Tribbles, More Troubles",KIRK,And that's all you want?
1,1,"More Tribbles, More Troubles",KOLOTH,Jones is not that important.
1,1,"More Tribbles, More Troubles",KOLOTH,We must have the glommer.
1,1,"More Tribbles, More Troubles",KIRK,"Oh, well, if that's all. Mister Scott, transport the glommer over to the Klingon ship."
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, sir."
1,1,"More Tribbles, More Troubles",JONES,"You can't do this to me. Under space salvage laws, he's mine."
1,1,"More Tribbles, More Troubles",SCOTT,"A planetary surface is not covered by space salvage laws. But if you want the little beastie that bad, Mister Jones, we'll transport you over with it."
1,1,"More Tribbles, More Troubles",JONES,I withdraw my claim.
1,1,"More Tribbles, More Troubles",KIRK,"Well, at least we can report the stasis field is not as effective a weapon as we thought. The power drain is too high and takes too long for the Klingon ship to recover to make it practical."
1,1,"More Tribbles, More Troubles",SPOCK,"Agreed, Captain. Tribbles appear to be a much more effective weapon."
1,1,"More Tribbles, More Troubles",MCCOY,"Jones' genetic engineering was very slipshod. Jim. He may have kept the tribbles from reproducing, but he didn't slow down their metabolism. You see, they're not just giant tribbles, they're colonies."
1,1,"More Tribbles, More Troubles",KORAX,"Captain, the engine room is filled with tribble."
1,1,"More Tribbles, More Troubles",KOLOTH,"Well, we can do something about that. Attack."
1,1,"More Tribbles, More Troubles",KOLOTH,"He did it to us again! That tin-plated, overbearing excuse for a starship captain did it to us again. Blast that thing."
1,1,"More Tribbles, More Troubles",KORAX,"Any other orders, sir?"
1,1,"More Tribbles, More Troubles",KOLOTH,Yes. Don't do that again. Ever.
1,1,"More Tribbles, More Troubles",MCCOY,A simple shot of neoethylene will fix everything. The tribble colonies will break down into their individual units with a slower metabolic rate. And these really will be safe tribbles now.
1,1,"More Tribbles, More Troubles",JONES,"Er, what about the Klingons?"
1,1,"More Tribbles, More Troubles",MCCOY,"Well, unless they treat their tribbles too, that ship isn't going to be big enough for all of them."
1,1,"More Tribbles, More Troubles",KIRK,"Say, you didn't get this one, Bones."
1,1,"More Tribbles, More Troubles",MCCOY,Oh yes I did.
1,1,"More Tribbles, More Troubles",KIRK,But it hasn't Someday I'll learn.
1,1,"More Tribbles, More Troubles",SCOTT,"Aye, Captain. But you've got to admit, if we've got to have tribbles, it's best if all our tribbles are little ones."
1,2,The Infinite Vulcan,KIRK,"Captain's log, stardate 5554.4. The Enterprise has been ordered to survey a new planet recently diskovered at the periphery of the galaxy."
1,2,The Infinite Vulcan,SULU,"Life readings are confused, sir. I can't decipher them."
1,2,The Infinite Vulcan,SPOCK,"There is something else, Captain. I'm getting a reading of some kind of power from that building)"
1,2,The Infinite Vulcan,SULU,"Well, now. What's this? Captain! Captain!"
1,2,The Infinite Vulcan,KIRK,"What is it, Mister Sulu?"
1,2,The Infinite Vulcan,SULU,"You're going to have to see this yourself, sir."
1,2,The Infinite Vulcan,KIRK,What is that thing?
1,2,The Infinite Vulcan,SULU,"It's a mobile plant. When it stops, it's roots bore back into the ground. They're all over the place. I think it likes me."
1,2,The Infinite Vulcan,KIRK,We always encourage our officers to make friends with the natives.
1,2,The Infinite Vulcan,SPOCK,"Captain, the power reading now includes an electronic probe. We are being scanned."
1,2,The Infinite Vulcan,KIRK,"Phasers on stun. Stay alert. Mister Sulu, stay here."
1,2,The Infinite Vulcan,SULU,Ow! Must have been a thorn.
1,2,The Infinite Vulcan,SPOCK,"The probe originates in this wall, as does an incredibly powerful force shield. It appears to be an amalgam of devices designed to defend and protect the city and this building in particular."
1,2,The Infinite Vulcan,MCCOY,"Jim, I'm picking up a humanoid reading of incredible strength. It's as if he"
1,2,The Infinite Vulcan,SULU,Argh!
1,2,The Infinite Vulcan,MCCOY,He's been poisoned. Unknown toxin.
1,2,The Infinite Vulcan,KIRK,Can you help him?
1,2,The Infinite Vulcan,MCCOY,I can't get a correlation with any known poison.
1,2,The Infinite Vulcan,KIRK,Maybe the ship's medical computers.
1,2,The Infinite Vulcan,MCCOY,He's got about one minute to live unless I can find an answer. Maybe dylovene. No good. Takes too much time to work if it does work.
1,2,The Infinite Vulcan,KIRK,Maybe a stronger shot.
1,2,The Infinite Vulcan,AGMAR,That won't be necessary.
1,2,The Infinite Vulcan,KIRK,Who are you?
1,2,The Infinite Vulcan,AGMAR,I am called Agmar. I believe we can help.
1,2,The Infinite Vulcan,KIRK,Are you getting a reading on them?
1,2,The Infinite Vulcan,SPOCK,"A moment, Captain. The results are unclear."
1,2,The Infinite Vulcan,MCCOY,"Now, just a minute. I can't let you, whatever you are, inject him with some alien dew drop!"
1,2,The Infinite Vulcan,AGMAR,To wait is to assure your friend's death. I must proceed.
1,2,The Infinite Vulcan,KIRK,"Bones, let them help."
1,2,The Infinite Vulcan,SPOCK,"Captain, these beings are of botanical origin."
1,2,The Infinite Vulcan,MCCOY,Intelligent plants?
1,2,The Infinite Vulcan,SPOCK,So it would seem.
1,2,The Infinite Vulcan,AGMAR,It is an antidote quickly absorbed. He should begin to respond momentarily.
1,2,The Infinite Vulcan,KIRK,Thank you.
1,2,The Infinite Vulcan,AGMAR,Welcome to the planet Phylos.
1,2,The Infinite Vulcan,KIRK,"I'm Captain James Kirk. Mister Spock, Doctor McCoy and Mister Sulu. You seem to have been expecting us."
1,2,The Infinite Vulcan,AGMAR,Our instruments have tracked and scanned you. We did not wish to reveal ourselves immediately. We are a peaceful race and we have a fear of aliens.
1,2,The Infinite Vulcan,KIRK,What happened to him?
1,2,The Infinite Vulcan,AGMAR,He was bitten by the Retlaw plant. It is deadly only if unattended.
1,2,The Infinite Vulcan,KIRK,Your medication worked quickly.
1,2,The Infinite Vulcan,AGMAR,A minor achievement.
1,2,The Infinite Vulcan,MCCOY,Minor? Our science doesn't have anything that works that fast. Yours must be incredible. The toxin level is decreasing fast. Body readings up to normal. How is it you knew your antidote would work on a human?
1,2,The Infinite Vulcan,AGMAR,There have been humanoid aliens here before.
1,2,The Infinite Vulcan,SPOCK,Your method of communication
1,2,The Infinite Vulcan,AGMAR,"A voder, or translator. Most efficient."
1,2,The Infinite Vulcan,KIRK,"I'm sorry, Agmar, but I don't like puzzles. Where are the rest of your people?"
1,2,The Infinite Vulcan,AGMAR,Come. I will show you.
1,2,The Infinite Vulcan,AGMAR,Our people.
1,2,The Infinite Vulcan,SPOCK,Nerve tissue. Mass density is exceptionally high. Readings indicate the beings used almost seventy percent of their brains. A very high ratio.
1,2,The Infinite Vulcan,KIRK,Your ancestors?
1,2,The Infinite Vulcan,AGMAR,"No, only the generation before us."
1,2,The Infinite Vulcan,KIRK,"Then, what happened?"
1,2,The Infinite Vulcan,AGMAR,A human came. He brought sickness and death. But he also worked to save us from his disease.
1,2,The Infinite Vulcan,MCCOY,"There are evidences of gram-positive bacteria. It's carried by humanoids without ill effect, but staphylococcus strains don't seem to be native to this planet. It must have been like a plague."
1,2,The Infinite Vulcan,AGMAR,We had no way of knowing what was happening.
1,2,The Infinite Vulcan,KIRK,You were alive then?
1,2,The Infinite Vulcan,AGMAR,Very young.
1,2,The Infinite Vulcan,SPOCK,"Plant life, Captain. Primitive and aggressive."
1,2,The Infinite Vulcan,SULU,"They won't work on any setting, sir."
1,2,The Infinite Vulcan,AGMAR,There is a weapons deactivator in effect here. Your destructive machines will have no effect.
1,2,The Infinite Vulcan,MCCOY,"I think it's after you, Jim."
1,2,The Infinite Vulcan,KIRK,Kirk to Enterprise.
1,2,The Infinite Vulcan,MCCOY,Captain!
1,2,The Infinite Vulcan,SULU,"What do you think they'll do with us, sir?"
1,2,The Infinite Vulcan,KIRK,Something tells me we've just been used as a diversionary tactic. Look.
1,2,The Infinite Vulcan,AGMAR,"I'm sorry, Captain Kirk, but there was no other way."
1,2,The Infinite Vulcan,KIRK,What are you talking about? Where have they taken Spock?
1,2,The Infinite Vulcan,AGMAR,"He has been chosen to serve a greater cause. The Master has searched many years to find a specimen like Spock. And now, all the worlds of the galaxy will share in the beauty of peace and harmony."
1,2,The Infinite Vulcan,KIRK,"So help me, if you don't tell me where Spock has been taken"
1,2,The Infinite Vulcan,OTHERS,"The Master. Praise to the Master. The Master, our Savior. Savior, our Master."
1,2,The Infinite Vulcan,KIRK,Another plant?
1,2,The Infinite Vulcan,MCCOY,"No, definitely human, Jim."
1,2,The Infinite Vulcan,STAVOS,"I am Doctor Stavos Keniclius Five. Welcome to Phylos, Captain Kirk."
1,2,The Infinite Vulcan,KIRK,Where is Spock?
1,2,The Infinite Vulcan,STAVOS,He is mine. The essence of him is mine. Return to your ship. Here is your communicator. Go back to your ship.
1,2,The Infinite Vulcan,KIRK,Not without my First Officer.
1,2,The Infinite Vulcan,STAVOS,"I am sorry, Captain. You will leave now or suffer the consequences."
1,2,The Infinite Vulcan,KIRK,"Kirk to Enterprise. Beam us up, Scotty."
1,2,The Infinite Vulcan,KIRK,"Captain's log, stardate 5554.8. We have come upon one of the most fascinating diskoveries we have ever seen. Plant life of extraordinary intelligence and technology. However, they have captured Mister Spock, apparently under the orders of a human named Keniclius. Lieutenant Uhura is trying to locate any reference to such a man in order to unravel the mystery of this giant human."
1,2,The Infinite Vulcan,KIRK,"Anything, Mister Sulu?"
1,2,The Infinite Vulcan,SULU,"We haven't been able to pick up any human life form readings, sir. Spock and Keniclius must be somewhere our sensors can't penetrate."
1,2,The Infinite Vulcan,KIRK,What about the Phylosians?
1,2,The Infinite Vulcan,SULU,I had to adjust for the fact that they're plant life forms. We're registering the lesser ones like the Swoopers in abundance. No sign of Agmar and the other four.
1,2,The Infinite Vulcan,KIRK,"Agmar said something about a weapons deactivator. Mister Sulu, lock ship's phasers on that laboratory building. Use a wide area stun setting."
1,2,The Infinite Vulcan,SULU,"Aye, sir."
1,2,The Infinite Vulcan,KIRK,"Lieutenant Uhura, how are you coming with that information on Keniclius?"
1,2,The Infinite Vulcan,UHURA,"Nothing current, Captain. I may have found something in the history banks. I'll have it in a moment."
1,2,The Infinite Vulcan,KIRK,"Keep trying, Lieutenant."
1,2,The Infinite Vulcan,SULU,"Phasers locked on and ready, sir."
1,2,The Infinite Vulcan,KIRK,Fire phasers.
1,2,The Infinite Vulcan,SULU,"Firing. No effect, Captain. Phaser stun was neutralized at a distance of one thousand meters above the area."
